Domain Code,Country,Country Code,Year,Item,Food supply (kcal/capita/day),Protein supply quantity (g/capita/day),Fat supply quantity (g/capita/day)
FBS,Ghana,GHA,2019,Eggs,3.57,0.32,0.25
FBS,Ghana,GHA,2019,Maize and products,215.7,4.46,1.83
FBS,Ghana,GHA,2019,Milk - Excluding Butter,14.47,0.87,0.36
FBS,Ghana,GHA,2019,"Pulses, Other and products",6.4,0.48,0.09
FBS,Ghana,GHA,2019,Rice and products,367.21,7.44,0.95
FBS,Ghana,GHA,2019,Wheat and products,116.21,3.63,0.65
FBS,Greece,GRC,2019,Eggs,31.16,2.76,2.16
FBS,Greece,GRC,2019,Maize and products,11.89,0.25,0.1
FBS,Greece,GRC,2019,Milk - Excluding Butter,423.2,25.34,28.03
FBS,Greece,GRC,2019,"Pulses, Other and products",14.33,1.08,0.09
FBS,Greece,GRC,2019,Rice and products,46.8,0.97,0.16
FBS,Greece,GRC,2019,Wheat and products,695.19,21.01,5.22
FBS,Grenada,GRD,2019,Eggs,68.51,6.15,4.74
FBS,Grenada,GRD,2019,Maize and products,30.69,0.74,0.23
FBS,Grenada,GRD,2019,Milk - Excluding Butter,212.26,11.02,9.01
FBS,Grenada,GRD,2019,"Pulses, Other and products",14.68,1.03,0.08
FBS,Grenada,GRD,2019,Rice and products,81.88,1.81,0.5
FBS,Grenada,GRD,2019,Wheat and products,440.78,11.95,6.54
FBS,Guatemala,GTM,2019,Eggs,36.45,3.27,2.52
FBS,Guatemala,GTM,2019,Maize and products,849.37,17.56,7.22
FBS,Guatemala,GTM,2019,Milk - Excluding Butter,79.05,4.41,4.73
FBS,Guatemala,GTM,2019,"Pulses, Other and products",24.76,1.9,0.24
FBS,Guatemala,GTM,2019,Rice and products,76.05,1.55,0.2
FBS,Guatemala,GTM,2019,Wheat and products,288.55,8.87,1.62
FBS,Guinea,GIN,2019,Eggs,7.73,0.69,0.53
FBS,Guinea,GIN,2019,Maize and products,99.24,2.05,0.84
FBS,Guinea,GIN,2019,Milk - Excluding Butter,40.16,1.98,2.28
FBS,Guinea,GIN,2019,"Pulses, Other and products",35.35,2.64,0.52
FBS,Guinea,GIN,2019,Rice and products,878.28,17.98,2.53
FBS,Guinea,GIN,2019,Wheat and products,149.19,4.63,0.89
FBS,Guinea-Bissau,GNB,2019,Eggs,4.58,0.39,0.32
FBS,Guinea-Bissau,GNB,2019,Maize and products,39.59,0.82,0.34
FBS,Guinea-Bissau,GNB,2019,Milk - Excluding Butter,37.02,1.87,2.17
FBS,Guinea-Bissau,GNB,2019,"Pulses, Other and products",14.69,1.08,0.19
FBS,Guinea-Bissau,GNB,2019,Rice and products,1118.89,22.68,2.89
FBS,Guinea-Bissau,GNB,2019,Wheat and products,158.66,4.94,0.93
FBS,Guyana,GUY,2019,Eggs,4.21,0.38,0.29
FBS,Guyana,GUY,2019,Maize and products,18.15,0.4,0.15
FBS,Guyana,GUY,2019,Milk - Excluding Butter,186.14,9.39,10.33
FBS,Guyana,GUY,2019,"Pulses, Other and products",28.59,1.85,0.4
FBS,Guyana,GUY,2019,Rice and products,698.32,14.24,1.83
FBS,Guyana,GUY,2019,Wheat and products,406.04,11.6,4.29
FBS,Haiti,HTI,2019,Eggs,2.46,0.21,0.17
FBS,Haiti,HTI,2019,Maize and products,226.93,4.97,2.14
FBS,Haiti,HTI,2019,Milk - Excluding Butter,33.07,1.62,1.86
FBS,Haiti,HTI,2019,"Pulses, Other and products",67.14,4.36,0.63
FBS,Haiti,HTI,2019,Rice and products,506.58,10.31,1.31
FBS,Haiti,HTI,2019,Wheat and products,256.91,7.8,1.98
FBS,Honduras,HND,2019,Eggs,14.31,1.28,0.99
FBS,Honduras,HND,2019,Maize and products,718.08,14.89,6.09
FBS,Honduras,HND,2019,Milk - Excluding Butter,114.92,5.86,6.48
FBS,Honduras,HND,2019,"Pulses, Other and products",0.0,0.0,0.0
FBS,Honduras,HND,2019,Rice and products,130.83,2.67,0.36
FBS,Honduras,HND,2019,Wheat and products,238.06,7.13,1.82
FBS,Hungary,HUN,2019,Eggs,49.09,4.39,3.4
FBS,Hungary,HUN,2019,Maize and products,6.01,0.16,0.04
FBS,Hungary,HUN,2019,Milk - Excluding Butter,275.82,16.47,16.47
FBS,Hungary,HUN,2019,"Pulses, Other and products",4.35,0.33,0.03
FBS,Hungary,HUN,2019,Rice and products,41.66,0.85,0.11
FBS,Hungary,HUN,2019,Wheat and products,830.67,25.14,6.08
FBS,Iceland,ISL,2019,Eggs,41.15,3.62,2.86
FBS,Iceland,ISL,2019,Maize and products,37.47,1.47,0.48
FBS,Iceland,ISL,2019,Milk - Excluding Butter,536.48,34.57,35.13
FBS,Iceland,ISL,2019,"Pulses, Other and products",1.74,0.13,0.01
FBS,Iceland,ISL,2019,Rice and products,37.5,0.77,0.12
FBS,Iceland,ISL,2019,Wheat and products,633.02,17.67,12.57
FBS,India,IND,2019,Eggs,13.55,1.22,0.94
FBS,India,IND,2019,Maize and products,58.15,1.2,0.49
FBS,India,IND,2019,Milk - Excluding Butter,184.85,10.16,9.18
FBS,India,IND,2019,"Pulses, Other and products",90.15,5.85,1.07
FBS,India,IND,2019,Rice and products,646.96,13.17,1.7
FBS,India,IND,2019,Wheat and products,510.41,16.12,2.4
FBS,Indonesia,IDN,2019,Eggs,52.32,4.63,3.64
FBS,Indonesia,IDN,2019,Maize and products,166.67,3.45,1.41
FBS,Indonesia,IDN,2019,Milk - Excluding Butter,21.36,1.44,0.84
FBS,Indonesia,IDN,2019,"Pulses, Other and products",0.54,0.04,0.0
FBS,Indonesia,IDN,2019,Rice and products,1134.39,23.41,4.06
FBS,Indonesia,IDN,2019,Wheat and products,212.44,6.99,1.18
FBS,Iran,IRN,2019,Eggs,34.03,3.05,2.35
FBS,Iran,IRN,2019,Maize and products,25.7,0.53,0.22
FBS,Iran,IRN,2019,Milk - Excluding Butter,63.44,4.39,3.09
FBS,Iran,IRN,2019,"Pulses, Other and products",21.06,1.43,0.24
FBS,Iran,IRN,2019,Rice and products,231.15,4.7,0.6
FBS,Iran,IRN,2019,Wheat and products,1144.29,36.02,5.66
FBS,Iraq,IRQ,2019,Eggs,17.74,1.58,1.23
FBS,Iraq,IRQ,2019,Maize and products,8.54,0.19,0.07
FBS,Iraq,IRQ,2019,Milk - Excluding Butter,80.64,4.69,4.18
FBS,Iraq,IRQ,2019,"Pulses, Other and products",41.56,2.84,0.42
FBS,Iraq,IRQ,2019,Rice and products,382.12,7.79,1.0
FBS,Iraq,IRQ,2019,Wheat and products,1100.25,33.85,6.64
FBS,Ireland,IRL,2019,Eggs,34.14,2.91,2.39
FBS,Ireland,IRL,2019,Maize and products,149.43,3.37,1.19
FBS,Ireland,IRL,2019,Milk - Excluding Butter,596.84,33.11,25.19
FBS,Ireland,IRL,2019,"Pulses, Other and products",2.51,0.16,0.03
FBS,Ireland,IRL,2019,Rice and products,45.9,0.95,0.15
FBS,Ireland,IRL,2019,Wheat and products,727.1,20.94,6.62
FBS,Israel,ISR,2019,Eggs,38.66,3.49,2.66
FBS,Israel,ISR,2019,Maize and products,109.3,1.52,0.58
FBS,Israel,ISR,2019,Milk - Excluding Butter,334.2,19.91,21.78
FBS,Israel,ISR,2019,"Pulses, Other and products",31.48,2.06,0.39
FBS,Israel,ISR,2019,Rice and products,180.65,3.67,0.48
FBS,Israel,ISR,2019,Wheat and products,793.24,25.41,4.27
FBS,Italy,ITA,2019,Eggs,39.55,3.54,2.74
FBS,Italy,ITA,2019,Maize and products,24.52,0.51,0.21
FBS,Italy,ITA,2019,Milk - Excluding Butter,386.56,24.2,22.4
FBS,Italy,ITA,2019,"Pulses, Other and products",20.34,1.54,0.15
FBS,Italy,ITA,2019,Rice and products,62.6,1.3,0.21
FBS,Italy,ITA,2019,Wheat and products,974.68,30.6,4.76
FBS,Jamaica,JAM,2019,Eggs,10.1,0.91,0.7
FBS,Jamaica,JAM,2019,Maize and products,107.91,2.32,0.89
FBS,Jamaica,JAM,2019,Milk - Excluding Butter,170.81,8.94,9.73
FBS,Jamaica,JAM,2019,"Pulses, Other and products",4.02,0.29,0.03
FBS,Jamaica,JAM,2019,Rice and products,239.05,4.92,0.74
FBS,Jamaica,JAM,2019,Wheat and products,558.19,17.3,3.08
None,Japan,JPN,2019,Eggs,None,None,None
None,Japan,JPN,2019,Maize and products,None,None,None
None,Japan,JPN,2019,Milk - Excluding Butter,None,None,None
None,Japan,JPN,2019,"Pulses, Other and products",None,None,None
None,Japan,JPN,2019,Rice and products,None,None,None
None,Japan,JPN,2019,Wheat and products,None,None,None
FBS,Jordan,JOR,2019,Eggs,18.68,1.68,1.29
FBS,Jordan,JOR,2019,Maize and products,15.36,0.34,0.12
FBS,Jordan,JOR,2019,Milk - Excluding Butter,125.54,8.06,4.24
FBS,Jordan,JOR,2019,"Pulses, Other and products",43.85,2.9,0.54
FBS,Jordan,JOR,2019,Rice and products,178.95,3.64,0.46
FBS,Jordan,JOR,2019,Wheat and products,839.91,25.99,4.45
FBS,Kazakhstan,KAZ,2019,Eggs,40.37,3.62,2.79
FBS,Kazakhstan,KAZ,2019,Maize and products,5.63,0.12,0.05
FBS,Kazakhstan,KAZ,2019,Milk - Excluding Butter,296.17,16.3,15.38
FBS,Kazakhstan,KAZ,2019,"Pulses, Other and products",2.49,0.19,0.01
FBS,Kazakhstan,KAZ,2019,Rice and products,78.86,1.61,0.27
FBS,Kazakhstan,KAZ,2019,Wheat and products,770.94,23.84,4.62
FBS,Kenya,KEN,2019,Eggs,5.6,0.5,0.39
FBS,Kenya,KEN,2019,Maize and products,652.19,13.49,5.54
FBS,Kenya,KEN,2019,Milk - Excluding Butter,161.58,7.87,9.3
FBS,Kenya,KEN,2019,"Pulses, Other and products",32.76,2.25,0.2
FBS,Kenya,KEN,2019,Rice and products,131.81,2.68,0.34
FBS,Kenya,KEN,2019,Wheat and products,287.46,8.5,3.39
FBS,Kiribati,KIR,2019,Eggs,8.73,0.75,0.61
FBS,Kiribati,KIR,2019,Maize and products,0.21,0.0,0.0
FBS,Kiribati,KIR,2019,Milk - Excluding Butter,78.47,2.59,2.6
FBS,Kiribati,KIR,2019,"Pulses, Other and products",0.33,0.02,0.0
FBS,Kiribati,KIR,2019,Rice and products,603.28,12.27,1.56
FBS,Kiribati,KIR,2019,Wheat and products,383.21,11.57,3.13
FBS,Kuwait,KWT,2019,Eggs,48.74,4.35,3.38
FBS,Kuwait,KWT,2019,Maize and products,29.42,0.62,0.25
FBS,Kuwait,KWT,2019,Milk - Excluding Butter,238.64,14.92,13.11
FBS,Kuwait,KWT,2019,"Pulses, Other and products",46.81,3.22,0.49
FBS,Kuwait,KWT,2019,Rice and products,505.48,10.29,1.31
FBS,Kuwait,KWT,2019,Wheat and products,727.27,21.94,5.43
FBS,Kyrgyzstan,KGZ,2019,Eggs,16.1,1.44,1.11
FBS,Kyrgyzstan,KGZ,2019,Maize and products,213.27,4.41,1.81
FBS,Kyrgyzstan,KGZ,2019,Milk - Excluding Butter,407.48,18.61,22.59
FBS,Kyrgyzstan,KGZ,2019,"Pulses, Other and products",3.88,0.3,0.02
FBS,Kyrgyzstan,KGZ,2019,Rice and products,45.8,0.93,0.12
FBS,Kyrgyzstan,KGZ,2019,Wheat and products,870.57,26.83,5.33
None,Laos,LAO,2019,Eggs,None,None,None
None,Laos,LAO,2019,Maize and products,None,None,None
None,Laos,LAO,2019,Milk - Excluding Butter,None,None,None
None,Laos,LAO,2019,"Pulses, Other and products",None,None,None
None,Laos,LAO,2019,Rice and products,None,None,None
None,Laos,LAO,2019,Wheat and products,None,None,None
FBS,Latvia,LVA,2019,Eggs,47.73,4.3,3.29
FBS,Latvia,LVA,2019,Maize and products,8.43,0.17,0.07
FBS,Latvia,LVA,2019,Milk - Excluding Butter,334.61,21.73,20.5
FBS,Latvia,LVA,2019,"Pulses, Other and products",2.05,0.15,0.03
FBS,Latvia,LVA,2019,Rice and products,27.93,0.57,0.08
FBS,Latvia,LVA,2019,Wheat and products,449.12,13.88,2.36
FBS,Lebanon,LBN,2019,Eggs,18.06,1.59,1.25
FBS,Lebanon,LBN,2019,Maize and products,19.82,0.41,0.17
FBS,Lebanon,LBN,2019,Milk - Excluding Butter,183.83,11.18,11.64
FBS,Lebanon,LBN,2019,"Pulses, Other and products",41.57,2.96,0.38
FBS,Lebanon,LBN,2019,Rice and products,109.1,2.22,0.28
FBS,Lebanon,LBN,2019,Wheat and products,902.88,27.46,6.18
FBS,Lesotho,LSO,2019,Eggs,2.06,0.18,0.14
FBS,Lesotho,LSO,2019,Maize and products,939.11,19.59,7.93
FBS,Lesotho,LSO,2019,Milk - Excluding Butter,154.74,7.75,8.68
FBS,Lesotho,LSO,2019,"Pulses, Other and products",2.61,0.19,0.02
FBS,Lesotho,LSO,2019,Rice and products,37.03,0.76,0.11
FBS,Lesotho,LSO,2019,Wheat and products,236.21,7.38,1.17
FBS,Liberia,LBR,2019,Eggs,4.28,0.38,0.3
FBS,Liberia,LBR,2019,Maize and products,2.43,0.05,0.02
FBS,Liberia,LBR,2019,Milk - Excluding Butter,7.1,0.36,0.36
FBS,Liberia,LBR,2019,"Pulses, Other and products",6.09,0.45,0.09
FBS,Liberia,LBR,2019,Rice and products,987.93,20.84,4.14
FBS,Liberia,LBR,2019,Wheat and products,79.12,2.49,0.44
FBS,Libya,LBY,2019,Eggs,31.25,2.79,2.17
FBS,Libya,LBY,2019,Maize and products,7.57,0.08,0.03
FBS,Libya,LBY,2019,Milk - Excluding Butter,161.61,8.87,8.96
FBS,Libya,LBY,2019,"Pulses, Other and products",5.83,0.43,0.05
FBS,Libya,LBY,2019,Rice and products,207.74,4.34,0.93
FBS,Libya,LBY,2019,Wheat and products,910.94,27.6,6.53
None,Liechtenstein,LIE,2019,Eggs,None,None,None
None,Liechtenstein,LIE,2019,Maize and products,None,None,None
None,Liechtenstein,LIE,2019,Milk - Excluding Butter,None,None,None
None,Liechtenstein,LIE,2019,"Pulses, Other and products",None,None,None
None,Liechtenstein,LIE,2019,Rice and products,None,None,None
None,Liechtenstein,LIE,2019,Wheat and products,None,None,None
FBS,Lithuania,LTU,2019,Eggs,45.37,4.13,3.11
FBS,Lithuania,LTU,2019,Maize and products,8.08,0.17,0.07
FBS,Lithuania,LTU,2019,Milk - Excluding Butter,449.63,29.64,26.66
FBS,Lithuania,LTU,2019,"Pulses, Other and products",8.28,0.52,0.1
FBS,Lithuania,LTU,2019,Rice and products,35.41,0.72,0.1
FBS,Lithuania,LTU,2019,Wheat and products,850.28,26.05,4.41
FBS,Luxembourg,LUX,2019,Eggs,59.98,5.26,4.18
FBS,Luxembourg,LUX,2019,Maize and products,7.8,0.17,0.06
FBS,Luxembourg,LUX,2019,Milk - Excluding Butter,341.3,19.68,21.72
FBS,Luxembourg,LUX,2019,"Pulses, Other and products",6.56,0.49,0.06
FBS,Luxembourg,LUX,2019,Rice and products,49.24,1.03,0.19
FBS,Luxembourg,LUX,2019,Wheat and products,756.41,21.02,6.96
FBS,Madagascar,MDG,2019,Eggs,1.92,0.17,0.13
FBS,Madagascar,MDG,2019,Maize and products,55.11,1.17,0.49
FBS,Madagascar,MDG,2019,Milk - Excluding Butter,35.39,1.63,1.93
FBS,Madagascar,MDG,2019,"Pulses, Other and products",5.46,0.39,0.04
FBS,Madagascar,MDG,2019,Rice and products,1048.67,22.99,6.19
FBS,Madagascar,MDG,2019,Wheat and products,93.12,2.95,0.46
FBS,Malawi,MWI,2019,Eggs,3.24,0.29,0.22
FBS,Malawi,MWI,2019,Maize and products,1251.8,25.89,10.64
FBS,Malawi,MWI,2019,Milk - Excluding Butter,21.16,1.03,1.24
FBS,Malawi,MWI,2019,"Pulses, Other and products",102.4,6.88,0.65
FBS,Malawi,MWI,2019,Rice and products,32.25,0.66,0.08
FBS,Malawi,MWI,2019,Wheat and products,46.57,1.44,0.27
FBS,Malaysia,MYS,2019,Eggs,45.96,4.13,3.17
FBS,Malaysia,MYS,2019,Maize and products,93.86,2.09,0.9
FBS,Malaysia,MYS,2019,Milk - Excluding Butter,85.2,2.72,2.67
FBS,Malaysia,MYS,2019,"Pulses, Other and products",5.3,0.38,0.04
FBS,Malaysia,MYS,2019,Rice and products,678.61,13.83,1.8
FBS,Malaysia,MYS,2019,Wheat and products,315.2,9.63,1.74
FBS,Maldives,MDV,2019,Eggs,64.51,5.82,4.43
FBS,Maldives,MDV,2019,Maize and products,13.8,0.34,0.11
FBS,Maldives,MDV,2019,Milk - Excluding Butter,210.31,8.8,8.86
FBS,Maldives,MDV,2019,"Pulses, Other and products",28.03,2.13,0.14
FBS,Maldives,MDV,2019,Rice and products,522.47,10.63,1.36
FBS,Maldives,MDV,2019,Wheat and products,459.99,13.89,3.6
None,Mali,MLI,2019,Eggs,None,None,None
None,Mali,MLI,2019,Maize and products,None,None,None
None,Mali,MLI,2019,Milk - Excluding Butter,None,None,None
None,Mali,MLI,2019,"Pulses, Other and products",None,None,None
None,Mali,MLI,2019,Rice and products,None,None,None
None,Mali,MLI,2019,Wheat and products,None,None,None
FBS,Malta,MLT,2019,Eggs,37.67,3.31,2.62
FBS,Malta,MLT,2019,Maize and products,138.98,3.01,1.14
FBS,Malta,MLT,2019,Milk - Excluding Butter,306.3,17.11,18.83
FBS,Malta,MLT,2019,"Pulses, Other and products",4.66,0.33,0.04
FBS,Malta,MLT,2019,Rice and products,65.13,1.33,0.17
FBS,Malta,MLT,2019,Wheat and products,867.85,24.82,10.02
FBS,Marshall Islands,MHL,2019,Eggs,33.91,3.03,2.34
FBS,Marshall Islands,MHL,2019,Maize and products,0.01,0.0,0.0
FBS,Marshall Islands,MHL,2019,Milk - Excluding Butter,46.55,1.71,2.26
FBS,Marshall Islands,MHL,2019,"Pulses, Other and products",1.05,0.08,0.01
FBS,Marshall Islands,MHL,2019,Rice and products,356.34,7.25,0.93
FBS,Marshall Islands,MHL,2019,Wheat and products,824.32,21.94,11.95
FBS,Mauritania,MRT,2019,Eggs,8.91,0.67,0.65
FBS,Mauritania,MRT,2019,Maize and products,58.99,1.22,0.5
FBS,Mauritania,MRT,2019,Milk - Excluding Butter,272.39,14.42,14.17
FBS,Mauritania,MRT,2019,"Pulses, Other and products",49.99,3.67,0.62
FBS,Mauritania,MRT,2019,Rice and products,493.08,10.08,1.43
FBS,Mauritania,MRT,2019,Wheat and products,880.42,27.61,4.52
FBS,Mauritius,MUS,2019,Eggs,24.89,2.23,1.72
FBS,Mauritius,MUS,2019,Maize and products,29.62,0.64,0.24
FBS,Mauritius,MUS,2019,Milk - Excluding Butter,162.26,11.48,6.17
FBS,Mauritius,MUS,2019,"Pulses, Other and products",43.92,3.28,0.38
FBS,Mauritius,MUS,2019,Rice and products,359.96,7.31,0.93
FBS,Mauritius,MUS,2019,Wheat and products,818.55,24.67,6.29
FBS,Mexico,MEX,2019,Eggs,72.04,6.46,4.98
FBS,Mexico,MEX,2019,Maize and products,1019.66,20.93,8.6
FBS,Mexico,MEX,2019,Milk - Excluding Butter,181.75,9.81,9.98
FBS,Mexico,MEX,2019,"Pulses, Other and products",14.8,1.12,0.1
FBS,Mexico,MEX,2019,Rice and products,58.17,1.18,0.15
FBS,Mexico,MEX,2019,Wheat and products,227.45,7.12,1.17
FBS,Micronesia,FSM,2019,Eggs,21.32,1.91,1.47
FBS,Micronesia,FSM,2019,Maize and products,4.54,0.11,0.05
FBS,Micronesia,FSM,2019,Milk - Excluding Butter,26.44,0.79,1.26
FBS,Micronesia,FSM,2019,"Pulses, Other and products",0.0,0.0,0.0
FBS,Micronesia,FSM,2019,Rice and products,498.67,10.18,1.41
FBS,Micronesia,FSM,2019,Wheat and products,269.19,5.89,5.11
FBS,Moldova,MDA,2019,Eggs,47.23,4.24,3.27
FBS,Moldova,MDA,2019,Maize and products,111.07,2.16,0.89
FBS,Moldova,MDA,2019,Milk - Excluding Butter,250.18,14.02,12.11
FBS,Moldova,MDA,2019,"Pulses, Other and products",9.71,0.59,0.15
FBS,Moldova,MDA,2019,Rice and products,35.39,0.72,0.09
FBS,Moldova,MDA,2019,Wheat and products,676.12,21.48,7.1
None,Monaco,MCO,2019,Eggs,None,None,None
None,Monaco,MCO,2019,Maize and products,None,None,None
None,Monaco,MCO,2019,Milk - Excluding Butter,None,None,None
None,Monaco,MCO,2019,"Pulses, Other and products",None,None,None
None,Monaco,MCO,2019,Rice and products,None,None,None
None,Monaco,MCO,2019,Wheat and products,None,None,None
FBS,Mongolia,MNG,2019,Eggs,19.88,1.76,1.38
FBS,Mongolia,MNG,2019,Maize and products,15.27,0.39,0.18
FBS,Mongolia,MNG,2019,Milk - Excluding Butter,382.43,18.63,22.16
FBS,Mongolia,MNG,2019,"Pulses, Other and products",3.17,0.24,0.05
FBS,Mongolia,MNG,2019,Rice and products,82.93,1.7,0.24
FBS,Mongolia,MNG,2019,Wheat and products,730.4,21.17,8.26
FBS,Montenegro,MNE,2019,Eggs,45.77,4.07,3.18
FBS,Montenegro,MNE,2019,Maize and products,51.13,1.24,0.45
FBS,Montenegro,MNE,2019,Milk - Excluding Butter,577.12,32.9,36.35
FBS,Montenegro,MNE,2019,"Pulses, Other and products",0.45,0.03,0.0
FBS,Montenegro,MNE,2019,Rice and products,22.52,0.46,0.06
FBS,Montenegro,MNE,2019,Wheat and products,972.23,27.79,10.8
FBS,Morocco,MAR,2019,Eggs,30.95,2.78,2.14
FBS,Morocco,MAR,2019,Maize and products,334.95,6.93,2.85
FBS,Morocco,MAR,2019,Milk - Excluding Butter,77.34,5.42,3.11
FBS,Morocco,MAR,2019,"Pulses, Other and products",57.29,4.53,0.69
FBS,Morocco,MAR,2019,Rice and products,17.68,0.37,0.06
FBS,Morocco,MAR,2019,Wheat and products,1349.73,42.53,6.48
FBS,Mozambique,MOZ,2019,Eggs,4.73,0.42,0.33
FBS,Mozambique,MOZ,2019,Maize and products,413.96,8.56,3.52
FBS,Mozambique,MOZ,2019,Milk - Excluding Butter,9.35,0.47,0.46
FBS,Mozambique,MOZ,2019,"Pulses, Other and products",76.0,5.57,0.93
FBS,Mozambique,MOZ,2019,Rice and products,246.28,5.02,0.66
FBS,Mozambique,MOZ,2019,Wheat and products,155.26,4.82,0.92
FBS,Myanmar,MMR,2019,Eggs,34.46,3.04,2.4
FBS,Myanmar,MMR,2019,Maize and products,27.0,0.56,0.23
FBS,Myanmar,MMR,2019,Milk - Excluding Butter,57.98,3.32,3.11
FBS,Myanmar,MMR,2019,"Pulses, Other and products",96.54,6.23,1.02
FBS,Myanmar,MMR,2019,Rice and products,1172.68,23.85,3.03
FBS,Myanmar,MMR,2019,Wheat and products,83.72,2.55,0.52
FBS,Namibia,NAM,2019,Eggs,3.42,0.3,0.24
FBS,Namibia,NAM,2019,Maize and products,432.54,9.12,3.62
FBS,Namibia,NAM,2019,Milk - Excluding Butter,107.37,5.45,5.83
FBS,Namibia,NAM,2019,"Pulses, Other and products",70.52,5.49,1.08
FBS,Namibia,NAM,2019,Rice and products,57.59,1.14,0.17
FBS,Namibia,NAM,2019,Wheat and products,435.8,13.52,3.4
FBS,Nauru,NRU,2019,Eggs,33.07,2.95,2.29
FBS,Nauru,NRU,2019,Maize and products,33.84,0.89,0.24
FBS,Nauru,NRU,2019,Milk - Excluding Butter,184.23,8.83,9.36
FBS,Nauru,NRU,2019,"Pulses, Other and products",2.13,0.16,0.02
FBS,Nauru,NRU,2019,Rice and products,226.23,4.6,0.58
FBS,Nauru,NRU,2019,Wheat and products,385.29,10.27,6.91
FBS,Nepal,NPL,2019,Eggs,8.37,0.75,0.58
FBS,Nepal,NPL,2019,Maize and products,307.15,6.22,2.56
FBS,Nepal,NPL,2019,Milk - Excluding Butter,110.06,5.71,5.83
FBS,Nepal,NPL,2019,"Pulses, Other and products",103.63,7.43,0.89
FBS,Nepal,NPL,2019,Rice and products,857.76,17.45,2.21
FBS,Nepal,NPL,2019,Wheat and products,405.93,12.85,2.25
FBS,Netherlands,NLD,2019,Eggs,80.3,6.82,5.64
FBS,Netherlands,NLD,2019,Maize and products,20.6,0.43,0.18
FBS,Netherlands,NLD,2019,Milk - Excluding Butter,548.43,29.91,29.54
FBS,Netherlands,NLD,2019,"Pulses, Other and products",5.85,0.41,0.05
FBS,Netherlands,NLD,2019,Rice and products,30.4,0.6,0.09
FBS,Netherlands,NLD,2019,Wheat and products,615.8,19.18,3.37
FBS,New Zealand,NZL,2019,Eggs,37.91,3.38,2.63
FBS,New Zealand,NZL,2019,Maize and products,60.34,1.29,0.5
FBS,New Zealand,NZL,2019,Milk - Excluding Butter,170.7,9.83,11.51
FBS,New Zealand,NZL,2019,"Pulses, Other and products",11.32,0.78,0.11
FBS,New Zealand,NZL,2019,Rice and products,99.45,2.03,0.28
FBS,New Zealand,NZL,2019,Wheat and products,668.55,20.1,5.24
FBS,Nicaragua,NIC,2019,Eggs,17.44,1.56,1.21
FBS,Nicaragua,NIC,2019,Maize and products,605.94,12.58,5.13
FBS,Nicaragua,NIC,2019,Milk - Excluding Butter,222.35,11.3,13.71
FBS,Nicaragua,NIC,2019,"Pulses, Other and products",0.01,0.0,0.0
FBS,Nicaragua,NIC,2019,Rice and products,445.09,9.05,1.15
FBS,Nicaragua,NIC,2019,Wheat and products,206.98,5.67,2.78
FBS,Niger,NER,2019,Eggs,0.85,0.08,0.06
FBS,Niger,NER,2019,Maize and products,29.96,0.62,0.25
FBS,Niger,NER,2019,Milk - Excluding Butter,87.75,5.6,4.76
FBS,Niger,NER,2019,"Pulses, Other and products",382.34,26.44,2.43
FBS,Niger,NER,2019,Rice and products,232.38,4.74,0.63
FBS,Niger,NER,2019,Wheat and products,40.33,1.26,0.27
FBS,Nigeria,NGA,2019,Eggs,9.5,0.85,0.66
FBS,Nigeria,NGA,2019,Maize and products,306.91,7.3,2.97
FBS,Nigeria,NGA,2019,Milk - Excluding Butter,8.92,0.56,0.35
FBS,Nigeria,NGA,2019,"Pulses, Other and products",93.22,6.48,0.56
FBS,Nigeria,NGA,2019,Rice and products,257.15,5.62,1.48
FBS,Nigeria,NGA,2019,Wheat and products,161.98,5.1,0.76
None,North Korea,PRK,2019,Eggs,None,None,None
None,North Korea,PRK,2019,Maize and products,None,None,None
None,North Korea,PRK,2019,Milk - Excluding Butter,None,None,None
None,North Korea,PRK,2019,"Pulses, Other and products",None,None,None
None,North Korea,PRK,2019,Rice and products,None,None,None
None,North Korea,PRK,2019,Wheat and products,None,None,None
FBS,North Macedonia,MKD,2019,Eggs,16.88,1.54,1.16
FBS,North Macedonia,MKD,2019,Maize and products,62.1,1.28,0.53
FBS,North Macedonia,MKD,2019,Milk - Excluding Butter,290.01,18.89,15.11
FBS,North Macedonia,MKD,2019,"Pulses, Other and products",8.95,0.59,0.11
FBS,North Macedonia,MKD,2019,Rice and products,25.24,0.51,0.07
FBS,North Macedonia,MKD,2019,Wheat and products,772.33,23.97,4.65
FBS,Norway,NOR,2019,Eggs,44.05,3.93,3.05
FBS,Norway,NOR,2019,Maize and products,1.87,0.05,0.01
FBS,Norway,NOR,2019,Milk - Excluding Butter,304.68,20.6,17.2
FBS,Norway,NOR,2019,"Pulses, Other and products",47.33,2.91,0.62
FBS,Norway,NOR,2019,Rice and products,45.95,0.94,0.12
FBS,Norway,NOR,2019,Wheat and products,891.63,24.3,12.31
FBS,Oman,OMN,2019,Eggs,36.86,3.27,2.56
FBS,Oman,OMN,2019,Maize and products,147.78,3.07,1.25
FBS,Oman,OMN,2019,Milk - Excluding Butter,287.26,15.09,15.04
FBS,Oman,OMN,2019,"Pulses, Other and products",38.73,2.73,0.37
FBS,Oman,OMN,2019,Rice and products,471.56,9.59,1.22
FBS,Oman,OMN,2019,Wheat and products,317.37,8.47,4.02
FBS,Pakistan,PAK,2019,Eggs,11.61,1.02,0.81
