Country Name,Country Code,Year,Value
Turkmenistan,TKM,2024,6.5
Tuvalu,TUV,2024,5.3
Uganda,UGA,2024,23.5
Ukraine,UKR,2024,11.7
United Arab Emirates,ARE,2024,
United Kingdom,GBR,2024,3.5
United States,USA,2024,4.2
Uruguay,URY,2024,6.5
Uzbekistan,UZB,2024,6.7
Vanuatu,VUT,2024,31.0
Venezuela,VEN,2024,11.7
Vietnam,VNM,2024,19.2
Yemen,YEM,2024,47.4
Zambia,ZMB,2024,32.3
Zimbabwe,ZWE,2024,23.7
