Country Name,Country Code,Year,Value
Luxembourg,LUX,2023,
Madagascar,MDG,2023,38.6
Malawi,MWI,2023,33.2
Malaysia,MYS,2023,23.7
Maldives,MDV,2023,14.0
Mali,MLI,2023,23.2
Malta,MLT,2023,3.5
Marshall Islands,MHL,2023,30.0
Mauritania,MRT,2023,21.6
Mauritius,MUS,2023,7.8
Mexico,MEX,2023,12.9
Micronesia,FSM,2023,
Moldova,MDA,2023,4.2
Monaco,MCO,2023,
Mongolia,MNG,2023,7.2
Montenegro,MNE,2023,8.0
Morocco,MAR,2023,13.6
Mozambique,MOZ,2023,36.9
Myanmar,MMR,2023,24.7
Namibia,NAM,2023,16.6
Nauru,NRU,2023,16.0
Nepal,NPL,2023,26.3
Netherlands,NLD,2023,1.6
New Zealand,NZL,2023,
Nicaragua,NIC,2023,
Niger,NER,2023,47.4
Nigeria,NGA,2023,33.6
North Korea,PRK,2023,17.0
North Macedonia,MKD,2023,3.8
Norway,NOR,2023,
Oman,OMN,2023,12.6
Pakistan,PAK,2023,33.7
Palau,PLW,2023,
Palestine,PSE,2023,7.8
Panama,PAN,2023,13.9
Papua New Guinea,PNG,2023,47.1
Paraguay,PRY,2023,3.3
Peru,PER,2023,10.7
Philippines,PHL,2023,27.9
Poland,POL,2023,1.1
Portugal,PRT,2023,3.1
Qatar,QAT,2023,5.4
Romania,ROU,2023,7.0
Russia,RUS,2023,
Rwanda,RWA,2023,30.1
Saint Kitts and Nevis,KNA,2023,
Saint Lucia,LCA,2023,2.8
Saint Vincent and the Grenadines,VCT,2023,
Samoa,WSM,2023,8.2
San Marino,SMR,2023,
Sao Tome and Principe,STP,2023,10.2
Saudi Arabia,SAU,2023,11.2
Senegal,SEN,2023,17.2
Serbia,SRB,2023,4.6
Seychelles,SYC,2023,6.2
Sierra Leone,SLE,2023,25.1
Singapore,SGP,2023,2.8
Slovakia,SVK,2023,
Slovenia,SVN,2023,
Solomon Islands,SLB,2023,29.5
Somalia,SOM,2023,23.9
South Africa,ZAF,2023,23.9
South Korea,KOR,2023,1.8
South Sudan,SSD,2023,30.0
Spain,ESP,2023,
Sri Lanka,LKA,2023,10.2
Sudan,SDN,2023,34.9
Suriname,SUR,2023,8.0
Sweden,SWE,2023,
Switzerland,CHE,2023,
Syria,SYR,2023,23.8
Tajikistan,TJK,2023,13.3
Tanzania,TZA,2023,30.1
Thailand,THA,2023,12.3
Timor-Leste,TLS,2023,45.2
Togo,TGO,2023,23.1
Tonga,TON,2023,1.7
Trinidad and Tobago,TTO,2023,7.7
Tunisia,TUN,2023,8.9
Turkey,TUR,2023,5.6
Turkmenistan,TKM,2023,6.6
Tuvalu,TUV,2023,5.4
Uganda,UGA,2023,23.7
Ukraine,UKR,2023,11.9
United Arab Emirates,ARE,2023,
United Kingdom,GBR,2023,3.4
United States,USA,2023,4.0
Uruguay,URY,2023,6.5
Uzbekistan,UZB,2023,6.9
Vanuatu,VUT,2023,30.6
Venezuela,VEN,2023,11.5
Vietnam,VNM,2023,19.7
Yemen,YEM,2023,46.7
Zambia,ZMB,2023,32.0
Zimbabwe,ZWE,2023,23.5
