Country Name,Country Code,Year,Food production index (2014-2016 = 100)
United States,USA,2003,83.12
Uruguay,URY,2003,62.93
Uzbekistan,UZB,2003,43.59
Vanuatu,VUT,2003,66.33
Vatican City,VAT,2003,
Venezuela,VEN,2003,90.98
Vietnam,VNM,2003,65.04
Yemen,YEM,2003,64.23
Zambia,ZMB,2003,51.33
Zimbabwe,ZWE,2003,95.43
