Country Name,Country Code,Year,Food production index (2014-2016 = 100)
Syria,SYR,2001,100.13
TÃ¼rkiye,TUR,2001,68.74
Tajikistan,TJK,2001,30.85
Tanzania,TZA,2001,43.02
Thailand,THA,2001,80.79
Timor-Leste,TLS,2001,85.47
Togo,TGO,2001,65.73
Tonga,TON,2001,91.75
Trinidad and Tobago,TTO,2001,112.31
Tunisia,TUN,2001,57.95
Turkmenistan,TKM,2001,61.64
Tuvalu,TUV,2001,83.84
Uganda,UGA,2001,102.04
Ukraine,UKR,2001,66.32
United Arab Emirates,ARE,2001,122.1
United Kingdom,GBR,2001,88.34
United States,USA,2001,81.64
Uruguay,URY,2001,56.53
Uzbekistan,UZB,2001,37.49
Vanuatu,VUT,2001,69.44
Vatican City,VAT,2001,
Venezuela,VEN,2001,98.15
Vietnam,VNM,2001,58.15
Yemen,YEM,2001,61.95
Zambia,ZMB,2001,45.46
Zimbabwe,ZWE,2001,108.54
