Country Name,Country Code,Year,Food production index (2014-2016 = 100)
Liechtenstein,LIE,2013,
Lithuania,LTU,2013,87.76
Luxembourg,LUX,2013,91.92
Madagascar,MDG,2013,97.78
Malawi,MWI,2013,87.15
Malaysia,MYS,2013,90.08
Maldives,MDV,2013,94.71
Mali,MLI,2013,90.94
Malta,MLT,2013,101.5
Marshall Islands,MHL,2013,116.67
Mauritania,MRT,2013,94.88
Mauritius,MUS,2013,100.81
Mexico,MEX,2013,94.62
Micronesia,FSM,2013,85.23
Moldova,MDA,2013,96.62
Monaco,MCO,2013,
Mongolia,MNG,2013,81.44
Montenegro,MNE,2013,100.52
Morocco,MAR,2013,98.4
Mozambique,MOZ,2013,109.38
Myanmar,MMR,2013,98.23
Namibia,NAM,2013,100.6
Nauru,NRU,2013,104.71
Nepal,NPL,2013,96.26
Netherlands,NLD,2013,93.41
New Zealand,NZL,2013,92.85
Nicaragua,NIC,2013,97.53
Niger,NER,2013,84.16
Nigeria,NGA,2013,84.66
North Korea,PRK,2013,104.78
North Macedonia,MKD,2013,95.39
Norway,NOR,2013,95.62
Oman,OMN,2013,100.85
Pakistan,PAK,2013,98.66
Palau,PLW,2013,
Palestine,PSE,2013,112.36
Panama,PAN,2013,97
Papua New Guinea,PNG,2013,94.44
Paraguay,PRY,2013,92.89
Peru,PER,2013,94.72
Philippines,PHL,2013,98.7
Poland,POL,2013,95.19
Portugal,PRT,2013,94.28
Qatar,QAT,2013,97.01
Romania,ROU,2013,98.45
Russia,RUS,2013,92.51
Rwanda,RWA,2013,116.48
Saint Kitts and Nevis,KNA,2013,101.97
Saint Lucia,LCA,2013,99.5
Saint Vincent and the Grenadines,VCT,2013,98.29
Samoa,WSM,2013,122.08
San Marino,SMR,2013,
Sao Tome and Principe,STP,2013,110.47
Saudi Arabia,SAU,2013,108.09
Senegal,SEN,2013,82.41
Serbia,SRB,2013,99.44
Seychelles,SYC,2013,89.71
Sierra Leone,SLE,2013,117.5
Singapore,SGP,2013,96.5
Slovakia,SVK,2013,93.53
Slovenia,SVN,2013,91.08
Solomon Islands,SLB,2013,98.49
Somalia,SOM,2013,110.05
South Africa,ZAF,2013,97.4
South Korea,KOR,2013,98.37
South Sudan,SSD,2013,94.26
Spain,ESP,2013,104.22
Sri Lanka,LKA,2013,102.04
Sudan,SDN,2013,94.64
Suriname,SUR,2013,98.61
Sweden,SWE,2013,93.19
Switzerland,CHE,2013,97.38
Syria,SYR,2013,111.48
TÃ¼rkiye,TUR,2013,97.81
Tajikistan,TJK,2013,86.97
Tanzania,TZA,2013,91.3
Thailand,THA,2013,105
Timor-Leste,TLS,2013,99.07
Togo,TGO,2013,92.82
Tonga,TON,2013,127.35
Trinidad and Tobago,TTO,2013,108.09
Tunisia,TUN,2013,93.4
Turkmenistan,TKM,2013,96.76
Tuvalu,TUV,2013,99.64
Uganda,UGA,2013,98.92
Ukraine,UKR,2013,101.11
United Arab Emirates,ARE,2013,78.77
United Kingdom,GBR,2013,92.79
United States,USA,2013,95.8
Uruguay,URY,2013,95.93
Uzbekistan,UZB,2013,86.92
Vanuatu,VUT,2013,93.39
Vatican City,VAT,2013,
Venezuela,VEN,2013,107.82
Vietnam,VNM,2013,95.5
Yemen,YEM,2013,108.45
Zambia,ZMB,2013,99.51
Zimbabwe,ZWE,2013,111.7
