Country Name,Country Code,Year,Food production index (2014-2016 = 100)
Georgia,GEO,2015,102.1
Germany,DEU,2015,99.27
Ghana,GHA,2015,99.74
Greece,GRC,2015,103.65
Grenada,GRD,2015,103.03
Guatemala,GTM,2015,100.54
Guinea,GIN,2015,99.94
Guinea-Bissau,GNB,2015,100.94
Guyana,GUY,2015,110.76
Haiti,HTI,2015,98.91
Honduras,HND,2015,100.49
Hungary,HUN,2015,95.39
Iceland,ISL,2015,100.06
India,IND,2015,98.45
Indonesia,IDN,2015,101.74
Iran,IRN,2015,98.83
Iraq,IRQ,2015,80.68
Ireland,IRL,2015,100.61
Israel,ISR,2015,99.07
Italy,ITA,2015,102.55
Jamaica,JAM,2015,97.75
Japan,JPN,2015,99.72
Jordan,JOR,2015,101.4
Kazakhstan,KAZ,2015,99.14
Kenya,KEN,2015,102.07
Kiribati,KIR,2015,91.1
Kuwait,KWT,2015,94.51
Kyrgyzstan,KGZ,2015,102.27
Laos,LAO,2015,104.55
Latvia,LVA,2015,107.21
Lebanon,LBN,2015,98.71
Lesotho,LSO,2015,100.76
Liberia,LBR,2015,96.64
Libya,LBY,2015,100.66
Liechtenstein,LIE,2015,
Lithuania,LTU,2015,105.97
Luxembourg,LUX,2015,102.08
Madagascar,MDG,2015,98.72
Malawi,MWI,2015,99.05
Malaysia,MYS,2015,100.75
Maldives,MDV,2015,99.83
Mali,MLI,2015,98.09
Malta,MLT,2015,99.3
Marshall Islands,MHL,2015,90
Mauritania,MRT,2015,100.31
Mauritius,MUS,2015,99.92
Mexico,MEX,2015,98.44
Micronesia,FSM,2015,99.45
Moldova,MDA,2015,90.67
Monaco,MCO,2015,
Mongolia,MNG,2015,110.54
Montenegro,MNE,2015,97.94
Morocco,MAR,2015,108.01
Mozambique,MOZ,2015,96.05
Myanmar,MMR,2015,100.99
Namibia,NAM,2015,99.79
Nauru,NRU,2015,99.96
Nepal,NPL,2015,96.72
Netherlands,NLD,2015,101.11
New Zealand,NZL,2015,101.16
Nicaragua,NIC,2015,96.91
Niger,NER,2015,101.19
Nigeria,NGA,2015,97.74
North Korea,PRK,2015,98.49
North Macedonia,MKD,2015,102.79
Norway,NOR,2015,100.13
Oman,OMN,2015,100
Pakistan,PAK,2015,100.13
Palau,PLW,2015,
Palestine,PSE,2015,90.42
Panama,PAN,2015,100.09
Papua New Guinea,PNG,2015,99.93
Paraguay,PRY,2015,98.81
Peru,PER,2015,99.02
Philippines,PHL,2015,100.77
Poland,POL,2015,96.53
Portugal,PRT,2015,107.54
Qatar,QAT,2015,113.19
Romania,ROU,2015,96.09
Russia,RUS,2015,100.04
Rwanda,RWA,2015,101.11
Saint Kitts and Nevis,KNA,2015,99.72
Saint Lucia,LCA,2015,101.19
Saint Vincent and the Grenadines,VCT,2015,100.15
Samoa,WSM,2015,89.29
San Marino,SMR,2015,
Sao Tome and Principe,STP,2015,89.32
Saudi Arabia,SAU,2015,101.45
Senegal,SEN,2015,110.23
Serbia,SRB,2015,94.39
Seychelles,SYC,2015,100.06
Sierra Leone,SLE,2015,96.35
Singapore,SGP,2015,99.27
Slovakia,SVK,2015,89.58
Slovenia,SVN,2015,101.74
Solomon Islands,SLB,2015,100.59
Somalia,SOM,2015,101.91
South Africa,ZAF,2015,100.99
South Korea,KOR,2015,99.54
South Sudan,SSD,2015,100.49
Spain,ESP,2015,99.39
Sri Lanka,LKA,2015,104.29
Sudan,SDN,2015,91.74
Suriname,SUR,2015,98.2
Sweden,SWE,2015,102.36
Switzerland,CHE,2015,99.43
Syria,SYR,2015,108.01
TÃ¼rkiye,TUR,2015,101.77
Tajikistan,TJK,2015,101.26
Tanzania,TZA,2015,103.25
Thailand,THA,2015,96.59
Timor-Leste,TLS,2015,103.85
Togo,TGO,2015,98.5
Tonga,TON,2015,106.32
Trinidad and Tobago,TTO,2015,88.79
Tunisia,TUN,2015,114.82
Turkmenistan,TKM,2015,99.04
Tuvalu,TUV,2015,100.21
Uganda,UGA,2015,103.67
Ukraine,UKR,2015,96.82
United Arab Emirates,ARE,2015,98.36
United Kingdom,GBR,2015,101.35
United States,USA,2015,97.01
Uruguay,URY,2015,101.27
Uzbekistan,UZB,2015,100.51
Vanuatu,VUT,2015,97.6
Vatican City,VAT,2015,
Venezuela,VEN,2015,104.37
Vietnam,VNM,2015,100.72
Yemen,YEM,2015,99.62
Zambia,ZMB,2015,92.56
Zimbabwe,ZWE,2015,101.1
