Country Name,Country Code,Year,Food production index (2014-2016 = 100)
Guinea-Bissau,GNB,2004,71.11
Guyana,GUY,2004,64.62
Haiti,HTI,2004,68.66
Honduras,HND,2004,84.46
Hungary,HUN,2004,108.48
Iceland,ISL,2004,80.83
India,IND,2004,64.81
Indonesia,IDN,2004,84.88
Iran,IRN,2004,82.32
Iraq,IRQ,2004,109.74
Ireland,IRL,2004,92.79
Israel,ISR,2004,86.42
Italy,ITA,2004,119.09
Jamaica,JAM,2004,98.79
Japan,JPN,2004,98.71
Jordan,JOR,2004,67.82
Kazakhstan,KAZ,2004,65.85
Kenya,KEN,2004,72.96
Kiribati,KIR,2004,70.72
Kuwait,KWT,2004,42.87
Kyrgyzstan,KGZ,2004,82.99
Laos,LAO,2004,40.57
Latvia,LVA,2004,66.24
Lebanon,LBN,2004,100.09
Lesotho,LSO,2004,95.55
Liberia,LBR,2004,66.09
Libya,LBY,2004,91.08
Liechtenstein,LIE,2004,
Lithuania,LTU,2004,76.6
Luxembourg,LUX,2004,96.01
Madagascar,MDG,2004,78.75
Malawi,MWI,2004,43.1
Malaysia,MYS,2004,66.86
Maldives,MDV,2004,171.25
Mali,MLI,2004,49.59
Malta,MLT,2004,113.58
Marshall Islands,MHL,2004,85
Mauritania,MRT,2004,76.68
Mauritius,MUS,2004,111.91
Mexico,MEX,2004,80.92
Micronesia,FSM,2004,71.7
Moldova,MDA,2004,99.27
Monaco,MCO,2004,
Mongolia,MNG,2004,55.44
Montenegro,MNE,2004,
Morocco,MAR,2004,72.87
Mozambique,MOZ,2004,82.94
Myanmar,MMR,2004,65.27
Namibia,NAM,2004,93.57
Nauru,NRU,2004,91.42
Nepal,NPL,2004,69.07
Netherlands,NLD,2004,86.75
New Zealand,NZL,2004,83.13
Nicaragua,NIC,2004,64.65
Niger,NER,2004,47.22
Nigeria,NGA,2004,75.1
North Korea,PRK,2004,101.4
North Macedonia,MKD,2004,83.86
Norway,NOR,2004,96.48
Oman,OMN,2004,66.55
Pakistan,PAK,2004,65.29
Palau,PLW,2004,
Palestine,PSE,2004,149.27
Panama,PAN,2004,78.18
Papua New Guinea,PNG,2004,78.36
Paraguay,PRY,2004,53.01
Peru,PER,2004,60.62
Philippines,PHL,2004,79.54
Poland,POL,2004,94.52
Portugal,PRT,2004,98.89
Qatar,QAT,2004,60.98
Romania,ROU,2004,112.31
Russia,RUS,2004,75.32
Rwanda,RWA,2004,76.71
Saint Kitts and Nevis,KNA,2004,502.14
Saint Lucia,LCA,2004,140.82
Saint Vincent and the Grenadines,VCT,2004,78.1
Samoa,WSM,2004,109.13
San Marino,SMR,2004,
Sao Tome and Principe,STP,2004,106.2
Saudi Arabia,SAU,2004,99.93
Senegal,SEN,2004,60.36
Serbia,SRB,2004,
Seychelles,SYC,2004,119.04
Sierra Leone,SLE,2004,63.39
Singapore,SGP,2004,94.7
Slovakia,SVK,2004,116.25
Slovenia,SVN,2004,119.31
Solomon Islands,SLB,2004,109.79
Somalia,SOM,2004,103.73
South Africa,ZAF,2004,74.48
South Korea,KOR,2004,91.93
South Sudan,SSD,2004,
Spain,ESP,2004,95.08
Sri Lanka,LKA,2004,72.12
Sudan,SDN,2004,
Suriname,SUR,2004,65.24
Sweden,SWE,2004,100.55
Switzerland,CHE,2004,97.16
Syria,SYR,2004,121.73
TÃ¼rkiye,TUR,2004,74.46
Tajikistan,TJK,2004,44.57
Tanzania,TZA,2004,53.78
Thailand,THA,2004,83
Timor-Leste,TLS,2004,90.51
Togo,TGO,2004,67.79
Tonga,TON,2004,92.8
Trinidad and Tobago,TTO,2004,114.93
Tunisia,TUN,2004,73.6
Turkmenistan,TKM,2004,81.04
Tuvalu,TUV,2004,89.05
Uganda,UGA,2004,109.59
Ukraine,UKR,2004,72.86
United Arab Emirates,ARE,2004,119.83
United Kingdom,GBR,2004,92.39
United States,USA,2004,87.94
Uruguay,URY,2004,72.84
Uzbekistan,UZB,2004,45.52
Vanuatu,VUT,2004,67.76
Vatican City,VAT,2004,
Venezuela,VEN,2004,86.64
Vietnam,VNM,2004,68.6
Yemen,YEM,2004,63.86
Zambia,ZMB,2004,51.14
Zimbabwe,ZWE,2004,102.28
