Country Name,Country Code,Year,Food production index (2014-2016 = 100)
Rwanda,RWA,2012,112.24
Saint Kitts and Nevis,KNA,2012,104.85
Saint Lucia,LCA,2012,95.57
Saint Vincent and the Grenadines,VCT,2012,98.65
Samoa,WSM,2012,121.36
San Marino,SMR,2012,
Sao Tome and Principe,STP,2012,101.7
Saudi Arabia,SAU,2012,98.19
Senegal,SEN,2012,82.3
Serbia,SRB,2012,82.85
Seychelles,SYC,2012,95.01
Sierra Leone,SLE,2012,112
Singapore,SGP,2012,87.43
Slovakia,SVK,2012,85.42
Slovenia,SVN,2012,94.57
Solomon Islands,SLB,2012,96.48
Somalia,SOM,2012,109.87
South Africa,ZAF,2012,92.15
South Korea,KOR,2012,93.83
South Sudan,SSD,2012,94.83
Spain,ESP,2012,85.87
Sri Lanka,LKA,2012,96.22
Sudan,SDN,2012,81.05
Suriname,SUR,2012,91.3
Sweden,SWE,2012,93.07
Switzerland,CHE,2012,100.47
Syria,SYR,2012,124.17
TÃ¼rkiye,TUR,2012,95.46
Tajikistan,TJK,2012,78.21
Tanzania,TZA,2012,84.97
Thailand,THA,2012,106.29
Timor-Leste,TLS,2012,101.11
Togo,TGO,2012,98.81
Tonga,TON,2012,126.47
Trinidad and Tobago,TTO,2012,108.6
Tunisia,TUN,2012,96.35
Turkmenistan,TKM,2012,94.81
Tuvalu,TUV,2012,97.3
Uganda,UGA,2012,96.1
Ukraine,UKR,2012,88.08
United Arab Emirates,ARE,2012,77.32
United Kingdom,GBR,2012,90.81
United States,USA,2012,90.89
Uruguay,URY,2012,98.18
Uzbekistan,UZB,2012,80.17
Vanuatu,VUT,2012,88.34
Vatican City,VAT,2012,
Venezuela,VEN,2012,109.31
Vietnam,VNM,2012,93.58
Yemen,YEM,2012,104.82
Zambia,ZMB,2012,95.41
Zimbabwe,ZWE,2012,112.21
