Country Name,Country Code,Year,Food production index (2014-2016 = 100)
Malaysia,MYS,2019,96.88
Maldives,MDV,2019,106.82
Mali,MLI,2019,127.62
Malta,MLT,2019,73.71
Marshall Islands,MHL,2019,90.04
Mauritania,MRT,2019,105.07
Mauritius,MUS,2019,94.99
Mexico,MEX,2019,111.8
Micronesia,FSM,2019,118.86
Moldova,MDA,2019,118.64
Monaco,MCO,2019,
Mongolia,MNG,2019,131.34
Montenegro,MNE,2019,99.04
Morocco,MAR,2019,110.86
Mozambique,MOZ,2019,139.27
Myanmar,MMR,2019,79.07
Namibia,NAM,2019,96.12
Nauru,NRU,2019,99.36
Nepal,NPL,2019,113.44
Netherlands,NLD,2019,100.72
New Zealand,NZL,2019,102.33
Nicaragua,NIC,2019,118.69
Niger,NER,2019,119.01
Nigeria,NGA,2019,109.77
North Korea,PRK,2019,102.35
North Macedonia,MKD,2019,95.71
Norway,NOR,2019,101.62
Oman,OMN,2019,129.21
Pakistan,PAK,2019,109.84
Palau,PLW,2019,
Palestine,PSE,2019,126.88
Panama,PAN,2019,107.36
Papua New Guinea,PNG,2019,101.24
Paraguay,PRY,2019,102.2
Peru,PER,2019,116.69
Philippines,PHL,2019,101.33
Poland,POL,2019,101.5
Portugal,PRT,2019,111.93
Qatar,QAT,2019,136.27
Romania,ROU,2019,112.46
Russia,RUS,2019,110
Rwanda,RWA,2019,112.61
Saint Kitts and Nevis,KNA,2019,97.35
Saint Lucia,LCA,2019,101.11
Saint Vincent and the Grenadines,VCT,2019,101.71
Samoa,WSM,2019,78.82
San Marino,SMR,2019,
Sao Tome and Principe,STP,2019,106.54
Saudi Arabia,SAU,2019,144.94
Senegal,SEN,2019,153.59
Serbia,SRB,2019,107.81
Seychelles,SYC,2019,120.21
Sierra Leone,SLE,2019,78.32
Singapore,SGP,2019,123.45
Slovakia,SVK,2019,97.92
Slovenia,SVN,2019,99.91
Solomon Islands,SLB,2019,100.87
Somalia,SOM,2019,99.76
South Africa,ZAF,2019,104.48
South Korea,KOR,2019,101
South Sudan,SSD,2019,110.73
Spain,ESP,2019,106.52
Sri Lanka,LKA,2019,99.46
Sudan,SDN,2019,113.32
Suriname,SUR,2019,94.71
Sweden,SWE,2019,100.64
Switzerland,CHE,2019,97.32
Syria,SYR,2019,110.01
TÃ¼rkiye,TUR,2019,114.28
Tajikistan,TJK,2019,153.16
Tanzania,TZA,2019,105.58
Thailand,THA,2019,100.49
Timor-Leste,TLS,2019,93.61
Togo,TGO,2019,114.05
Tonga,TON,2019,97.33
Trinidad and Tobago,TTO,2019,94.71
Tunisia,TUN,2019,104.26
Turkmenistan,TKM,2019,109.74
Tuvalu,TUV,2019,112.61
Uganda,UGA,2019,118.45
Ukraine,UKR,2019,109.33
United Arab Emirates,ARE,2019,120.4
United Kingdom,GBR,2019,104.43
United States,USA,2019,99.64
Uruguay,URY,2019,101.52
Uzbekistan,UZB,2019,105.01
Vanuatu,VUT,2019,83.29
Vatican City,VAT,2019,
Venezuela,VEN,2019,84.92
Vietnam,VNM,2019,105.36
Yemen,YEM,2019,105.86
Zambia,ZMB,2019,110.94
Zimbabwe,ZWE,2019,105.74
