IndicatorCode,Indicator,ValueType,ParentLocationCode,ParentLocation,Location type,SpatialDimValueCode,Location,Period type,Period,IsLatestYear,Dim1 type,Dim1,Dim1ValueCode,Dim2 type,Dim2,Dim2ValueCode,Dim3 type,Dim3,Dim3ValueCode,DataSourceDimValueCode,DataSource,FactValueNumericPrefix,FactValueNumeric,FactValueUoM,FactValueNumericLowPrefix,FactValueNumericLow,FactValueNumericHighPrefix,FactValueNumericHigh,Value,FactValueTranslationID,FactComments,Language,DateModified
NUTUNDERWEIGHTPREV,"Underweight prevalence among children under 5 years of age (%), model-based estimates",numeric,GLOBAL,Global,UN Region,53,Australia and New Zealand,Year,2005,false,Sex,Both sexes,SEX_BTSX,,,,,,,,,,0.4,,,,,,0.4,,,EN,2025-05-08T18:30:00.000Z
NUTUNDERWEIGHTPREV,"Underweight prevalence among children under 5 years of age (%), model-based estimates",numeric,GLOBAL,Global,UN Region,21,Northern America,Year,2005,false,Sex,Both sexes,SEX_BTSX,,,,,,,,,,0.9,,,0.6,,1.1,0.9 [0.6-1.1],,,EN,2025-05-08T18:30:00.000Z
NUTUNDERWEIGHTPREV,"Underweight prevalence among children under 5 years of age (%), model-based estimates",numeric,GLOBAL,Global,UN Region,777,"Europe, Northern America, Australia and New Zealand",Year,2005,false,Sex,Both sexes,SEX_BTSX,,,,,,,,,,1,,,0.6,,1.7,1.0 [0.6-1.7],,,EN,2025-05-08T18:30:00.000Z
NUTUNDERWEIGHTPREV,"Underweight prevalence among children under 5 years of age (%), model-based estimates",numeric,GLOBAL,Global,UN Region,18,Southern Africa,Year,2005,false,Sex,Both sexes,SEX_BTSX,,,,,,,,,,10.7,,,7.8,,14.6,10.7 [7.8-14.6],,,EN,2025-05-08T18:30:00.000Z
NUTUNDERWEIGHTPREV,"Underweight prevalence among children under 5 years of age (%), model-based estimates",numeric,GLOBAL,Global,UN Region,753,Eastern Asia and South-eastern Asia,Year,2005,false,Sex,Both sexes,SEX_BTSX,,,,,,,,,,11,,,9.9,,12.1,11.0 [9.9-12.1],,,EN,2025-05-08T18:30:00.000Z
NUTUNDERWEIGHTPREV,"Underweight prevalence among children under 5 years of age (%), model-based estimates",numeric,GLOBAL,Global,UN Region,543,Oceania excluding Australia and New Zealand,Year,2005,false,Sex,Both sexes,SEX_BTSX,,,,,,,,,,17.3,,,10.5,,27.1,17.3 [10.5-27.1],,,EN,2025-05-08T18:30:00.000Z
NUTUNDERWEIGHTPREV,"Underweight prevalence among children under 5 years of age (%), model-based estimates",numeric,GLOBAL,Global,UN Region,2,Africa,Year,2005,false,Sex,Both sexes,SEX_BTSX,,,,,,,,,,18.1,,,16.3,,20.1,18.1 [16.3-20.1],,,EN,2025-05-08T18:30:00.000Z
NUTUNDERWEIGHTPREV,"Underweight prevalence among children under 5 years of age (%), model-based estimates",numeric,GLOBAL,Global,UN Region,17,Middle Africa,Year,2005,false,Sex,Both sexes,SEX_BTSX,,,,,,,,,,18.4,,,13.7,,24.3,18.4 [13.7-24.3],,,EN,2025-05-08T18:30:00.000Z
NUTUNDERWEIGHTPREV,"Underweight prevalence among children under 5 years of age (%), model-based estimates",numeric,GLOBAL,Global,UN Region,202,Sub-Saharan Africa,Year,2005,false,Sex,Both sexes,SEX_BTSX,,,,,,,,,,20,,,18,,22.1,20.0 [18.0-22.1],,,EN,2025-05-08T18:30:00.000Z
NUTUNDERWEIGHTPREV,"Underweight prevalence among children under 5 years of age (%), model-based estimates",numeric,GLOBAL,Global,UN Region,432,Landlocked developing countries (LLDCs),Year,2005,false,Sex,Both sexes,SEX_BTSX,,,,,,,,,,21,,,15.5,,27.9,21.0 [15.5-27.9],,,EN,2025-05-08T18:30:00.000Z
NUTUNDERWEIGHTPREV,"Underweight prevalence among children under 5 years of age (%), model-based estimates",numeric,GLOBAL,Global,UN Region,14,Eastern Africa,Year,2005,false,Sex,Both sexes,SEX_BTSX,,,,,,,,,,21,,,17.5,,25,21.0 [17.5-25.0],,,EN,2025-05-08T18:30:00.000Z
NUTUNDERWEIGHTPREV,"Underweight prevalence among children under 5 years of age (%), model-based estimates",numeric,GLOBAL,Global,UN Region,35,South-eastern Asia,Year,2005,false,Sex,Both sexes,SEX_BTSX,,,,,,,,,,21.5,,,18.9,,24.3,21.5 [18.9-24.3],,,EN,2025-05-08T18:30:00.000Z
NUTUNDERWEIGHTPREV,"Underweight prevalence among children under 5 years of age (%), model-based estimates",numeric,GLOBAL,Global,UN Region,142,Asia,Year,2005,false,Sex,Both sexes,SEX_BTSX,,,,,,,,,,24.2,,,20.8,,27.8,24.2 [20.8-27.8],,,EN,2025-05-08T18:30:00.000Z
NUTUNDERWEIGHTPREV,"Underweight prevalence among children under 5 years of age (%), model-based estimates",numeric,GLOBAL,Global,UN Region,199,Least Developed Countries (LDCs),Year,2005,false,Sex,Both sexes,SEX_BTSX,,,,,,,,,,28.3,,,23.9,,33.2,28.3 [23.9-33.2],,Based on December 2024 Classification,EN,2025-05-08T18:30:00.000Z
NUTUNDERWEIGHTPREV,"Underweight prevalence among children under 5 years of age (%), model-based estimates",numeric,GLOBAL,Global,UN Region,5,South America,Year,2005,false,Sex,Both sexes,SEX_BTSX,,,,,,,,,,3.8,,,2.5,,5.7,3.8 [2.5-5.7],,,EN,2025-05-08T18:30:00.000Z
NUTUNDERWEIGHTPREV,"Underweight prevalence among children under 5 years of age (%), model-based estimates",numeric,GLOBAL,Global,UN Region,62,Central Asia and Southern Asia,Year,2005,false,Sex,Both sexes,SEX_BTSX,,,,,,,,,,35.9,,,29.7,,42.5,35.9 [29.7-42.5],,,EN,2025-05-08T18:30:00.000Z
NUTUNDERWEIGHTPREV,"Underweight prevalence among children under 5 years of age (%), model-based estimates",numeric,GLOBAL,Global,UN Region,34,Southern Asia,Year,2005,false,Sex,Both sexes,SEX_BTSX,,,,,,,,,,36.7,,,30.4,,43.5,36.7 [30.4-43.5],,,EN,2025-05-08T18:30:00.000Z
NUTUNDERWEIGHTPREV,"Underweight prevalence among children under 5 years of age (%), model-based estimates",numeric,GLOBAL,Global,UN Region,30,Eastern Asia,Year,2005,false,Sex,Both sexes,SEX_BTSX,,,,,,,,,,4.6,,,4,,5.2,4.6 [4.0-5.2],,,EN,2025-05-08T18:30:00.000Z
NUTUNDERWEIGHTPREV,"Underweight prevalence among children under 5 years of age (%), model-based estimates",numeric,GLOBAL,Global,UN Region,419,Latin America and the Caribbean,Year,2005,false,Sex,Both sexes,SEX_BTSX,,,,,,,,,,4.7,,,3.5,,6.2,4.7 [3.5-6.2],,,EN,2025-05-08T18:30:00.000Z
NUTUNDERWEIGHTPREV,"Underweight prevalence among children under 5 years of age (%), model-based estimates",numeric,GLOBAL,Global,UN Region,29,Caribbean,Year,2005,false,Sex,Both sexes,SEX_BTSX,,,,,,,,,,5.1,,,2.8,,8.9,5.1 [2.8-8.9],,,EN,2025-05-08T18:30:00.000Z
NUTUNDERWEIGHTPREV,"Underweight prevalence among children under 5 years of age (%), model-based estimates",numeric,GLOBAL,Global,UN Region,13,Central America,Year,2005,false,Sex,Both sexes,SEX_BTSX,,,,,,,,,,6.3,,,3.9,,10,6.3 [3.9-10.0],,,EN,2025-05-08T18:30:00.000Z
NUTUNDERWEIGHTPREV,"Underweight prevalence among children under 5 years of age (%), model-based estimates",numeric,GLOBAL,Global,UN Region,143,Central Asia,Year,2005,false,Sex,Both sexes,SEX_BTSX,,,,,,,,,,6.4,,,4.5,,9.1,6.4 [4.5-9.1],,,EN,2025-05-08T18:30:00.000Z
NUTUNDERWEIGHTPREV,"Underweight prevalence among children under 5 years of age (%), model-based estimates",numeric,GLOBAL,Global,UN Region,15,Northern Africa,Year,2005,false,Sex,Both sexes,SEX_BTSX,,,,,,,,,,7.3,,,3.9,,13.4,7.3 [3.9-13.4],,,EN,2025-05-08T18:30:00.000Z
NUTUNDERWEIGHTPREV,"Underweight prevalence among children under 5 years of age (%), model-based estimates",numeric,GLOBAL,Global,UN Region,747,Western Asia and Northern Africa,Year,2005,false,Sex,Both sexes,SEX_BTSX,,,,,,,,,,7.7,,,4.7,,12.4,7.7 [4.7-12.4],,,EN,2025-05-08T18:30:00.000Z
NUTUNDERWEIGHTPREV,"Underweight prevalence among children under 5 years of age (%), model-based estimates",numeric,GLOBAL,Global,UN Region,145,Western Asia,Year,2005,false,Sex,Both sexes,SEX_BTSX,,,,,,,,,,8.1,,,3.9,,16.3,8.1 [3.9-16.3],,,EN,2025-05-08T18:30:00.000Z
NUTUNDERWEIGHTPREV,"Underweight prevalence among children under 5 years of age (%), model-based estimates",numeric,GLOBAL,Global,UN Region,722,Small Island Developing States (SIDS),Year,2005,false,Sex,Both sexes,SEX_BTSX,,,,,,,,,,8.9,,,5.2,,14.8,8.9 [5.2-14.8],,,EN,2025-05-08T18:30:00.000Z
NUTUNDERWEIGHTNUM,"Underweight numbers among children under 5 years of age (millions), model-based estimates",numeric,GLOBAL,Global,UN Region,11,Western Africa,Year,2005,false,Sex,Both sexes,SEX_BTSX,,,,,,,,,,10197,,,8891,,11639,10 196.6 [8891.4-11 638.5],,,EN,2025-05-08T18:30:00.000Z
NUTUNDERWEIGHTNUM,"Underweight numbers among children under 5 years of age (millions), model-based estimates",numeric,GLOBAL,Global,UN Region,13,Central America,Year,2005,false,Sex,Both sexes,SEX_BTSX,,,,,,,,,,1045,,,649.6,,1655,1044.6 [649.6-1654.6],,,EN,2025-05-08T18:30:00.000Z
NUTUNDERWEIGHTNUM,"Underweight numbers among children under 5 years of age (millions), model-based estimates",numeric,GLOBAL,Global,UN Region,14,Eastern Africa,Year,2005,false,Sex,Both sexes,SEX_BTSX,,,,,,,,,,11314,,,9432,,13458,11 313.8 [9431.6-13 457.7],,,EN,2025-05-08T18:30:00.000Z
NUTUNDERWEIGHTNUM,"Underweight numbers among children under 5 years of age (millions), model-based estimates",numeric,GLOBAL,Global,UN Region,35,South-eastern Asia,Year,2005,false,Sex,Both sexes,SEX_BTSX,,,,,,,,,,11992,,,10577,,13539,11 991.5 [10 576.6-13 539.0],,,EN,2025-05-08T18:30:00.000Z
NUTUNDERWEIGHTNUM,"Underweight numbers among children under 5 years of age (millions), model-based estimates",numeric,GLOBAL,Global,UN Region,432,Landlocked developing countries (LLDCs),Year,2005,false,Sex,Both sexes,SEX_BTSX,,,,,,,,,,12712,,,9363,,16862,12 711.5 [9363.1-16 861.8],,,EN,2025-05-08T18:30:00.000Z
NUTUNDERWEIGHTNUM,"Underweight numbers among children under 5 years of age (millions), model-based estimates",numeric,GLOBAL,Global,UN Region,5,South America,Year,2005,false,Sex,Both sexes,SEX_BTSX,,,,,,,,,,1315,,,879.6,,1954,1315.3 [879.6-1954.4],,,EN,2025-05-08T18:30:00.000Z
NUTUNDERWEIGHTNUM,"Underweight numbers among children under 5 years of age (millions), model-based estimates",numeric,GLOBAL,Global,UN Region,753,Eastern Asia and South-eastern Asia,Year,2005,false,Sex,Both sexes,SEX_BTSX,,,,,,,,,,16219,,,14690,,17887,16 219.2 [14 689.8-17 886.5],,,EN,2025-05-08T18:30:00.000Z
NUTUNDERWEIGHTNUM,"Underweight numbers among children under 5 years of age (millions), model-based estimates",numeric,GLOBAL,Global,UN Region,15,Northern Africa,Year,2005,false,Sex,Both sexes,SEX_BTSX,,,,,,,,,,1697,,,899.4,,3101,1696.5 [899.4-3101.4],,,EN,2025-05-08T18:30:00.000Z
NUTUNDERWEIGHTNUM,"Underweight numbers among children under 5 years of age (millions), model-based estimates",numeric,GLOBAL,Global,UN Region,21,Northern America,Year,2005,false,Sex,Both sexes,SEX_BTSX,,,,,,,,,,188.1,,,137.8,,238.4,188.1 [137.8-238.4],,,EN,2025-05-08T18:30:00.000Z
NUTUNDERWEIGHTNUM,"Underweight numbers among children under 5 years of age (millions), model-based estimates",numeric,GLOBAL,Global,UN Region,29,Caribbean,Year,2005,false,Sex,Both sexes,SEX_BTSX,,,,,,,,,,188.7,,,105.4,,331.9,188.7 [105.4-331.9],,,EN,2025-05-08T18:30:00.000Z
NUTUNDERWEIGHTNUM,"Underweight numbers among children under 5 years of age (millions), model-based estimates",numeric,GLOBAL,Global,UN Region,145,Western Asia,Year,2005,false,Sex,Both sexes,SEX_BTSX,,,,,,,,,,1961,,,934.9,,3924,1961.3 [934.9-3924.0],,,EN,2025-05-08T18:30:00.000Z
NUTUNDERWEIGHTNUM,"Underweight numbers among children under 5 years of age (millions), model-based estimates",numeric,GLOBAL,Global,UN Region,543,Oceania excluding Australia and New Zealand,Year,2005,false,Sex,Both sexes,SEX_BTSX,,,,,,,,,,227.6,,,138.6,,356.4,227.6 [138.6-356.4],,,EN,2025-05-08T18:30:00.000Z
NUTUNDERWEIGHTNUM,"Underweight numbers among children under 5 years of age (millions), model-based estimates",numeric,GLOBAL,Global,UN Region,419,Latin America and the Caribbean,Year,2005,false,Sex,Both sexes,SEX_BTSX,,,,,,,,,,2549,,,1908,,3391,2548.6 [1907.7-3391.0],,,EN,2025-05-08T18:30:00.000Z
NUTUNDERWEIGHTNUM,"Underweight numbers among children under 5 years of age (millions), model-based estimates",numeric,GLOBAL,Global,UN Region,202,Sub-Saharan Africa,Year,2005,false,Sex,Both sexes,SEX_BTSX,,,,,,,,,,26017,,,23469,,28766,26 016.6 [23 469.1-28 766.0],,,EN,2025-05-08T18:30:00.000Z
NUTUNDERWEIGHTNUM,"Underweight numbers among children under 5 years of age (millions), model-based estimates",numeric,GLOBAL,Global,UN Region,2,Africa,Year,2005,false,Sex,Both sexes,SEX_BTSX,,,,,,,,,,27713,,,24914,,30751,27 713.1 [24 914.2-30 751.1],,,EN,2025-05-08T18:30:00.000Z
NUTUNDERWEIGHTNUM,"Underweight numbers among children under 5 years of age (millions), model-based estimates",numeric,GLOBAL,Global,UN Region,199,Least Developed Countries (LDCs),Year,2005,false,Sex,Both sexes,SEX_BTSX,,,,,,,,,,34979,,,29535,,40990,34 979.0 [29 534.7-40 989.8],,Based on December 2024 Classification,EN,2025-05-08T18:30:00.000Z
NUTUNDERWEIGHTNUM,"Underweight numbers among children under 5 years of age (millions), model-based estimates",numeric,GLOBAL,Global,UN Region,747,Western Asia and Northern Africa,Year,2005,false,Sex,Both sexes,SEX_BTSX,,,,,,,,,,3658,,,2229,,5883,3657.8 [2228.9-5882.9],,,EN,2025-05-08T18:30:00.000Z
NUTUNDERWEIGHTNUM,"Underweight numbers among children under 5 years of age (millions), model-based estimates",numeric,GLOBAL,Global,UN Region,143,Central Asia,Year,2005,false,Sex,Both sexes,SEX_BTSX,,,,,,,,,,375.6,,,261.8,,534,375.6 [261.8-534.0],,,EN,2025-05-08T18:30:00.000Z
NUTUNDERWEIGHTNUM,"Underweight numbers among children under 5 years of age (millions), model-based estimates",numeric,GLOBAL,Global,UN Region,17,Middle Africa,Year,2005,false,Sex,Both sexes,SEX_BTSX,,,,,,,,,,3885,,,2892,,5122,3884.8 [2892.3-5122.0],,,EN,2025-05-08T18:30:00.000Z
NUTUNDERWEIGHTNUM,"Underweight numbers among children under 5 years of age (millions), model-based estimates",numeric,GLOBAL,Global,UN Region,30,Eastern Asia,Year,2005,false,Sex,Both sexes,SEX_BTSX,,,,,,,,,,4228,,,3714,,4809,4227.7 [3714.0-4808.6],,,EN,2025-05-08T18:30:00.000Z
NUTUNDERWEIGHTNUM,"Underweight numbers among children under 5 years of age (millions), model-based estimates",numeric,GLOBAL,Global,UN Region,722,Small Island Developing States (SIDS),Year,2005,false,Sex,Both sexes,SEX_BTSX,,,,,,,,,,538.8,,,315.7,,895.1,538.8 [315.7-895.1],,,EN,2025-05-08T18:30:00.000Z
NUTUNDERWEIGHTNUM,"Underweight numbers among children under 5 years of age (millions), model-based estimates",numeric,GLOBAL,Global,UN Region,53,Australia and New Zealand,Year,2005,false,Sex,Both sexes,SEX_BTSX,,,,,,,,,,6.6,,,,,,6.6,,,EN,2025-05-08T18:30:00.000Z
NUTUNDERWEIGHTNUM,"Underweight numbers among children under 5 years of age (millions), model-based estimates",numeric,GLOBAL,Global,UN Region,18,Southern Africa,Year,2005,false,Sex,Both sexes,SEX_BTSX,,,,,,,,,,621.3,,,451.3,,845.3,621.3 [451.3-845.3],,,EN,2025-05-08T18:30:00.000Z
NUTUNDERWEIGHTNUM,"Underweight numbers among children under 5 years of age (millions), model-based estimates",numeric,GLOBAL,Global,UN Region,777,"Europe, Northern America, Australia and New Zealand",Year,2005,false,Sex,Both sexes,SEX_BTSX,,,,,,,,,,626.1,,,381.1,,1026,626.1 [381.1-1025.6],,,EN,2025-05-08T18:30:00.000Z
NUTUNDERWEIGHTNUM,"Underweight numbers among children under 5 years of age (millions), model-based estimates",numeric,GLOBAL,Global,UN Region,34,Southern Asia,Year,2005,false,Sex,Both sexes,SEX_BTSX,,,,,,,,,,71367,,,59134,,84546,71 366.8 [59 134.3-84 546.2],,,EN,2025-05-08T18:30:00.000Z
NUTUNDERWEIGHTNUM,"Underweight numbers among children under 5 years of age (millions), model-based estimates",numeric,GLOBAL,Global,UN Region,62,Central Asia and Southern Asia,Year,2005,false,Sex,Both sexes,SEX_BTSX,,,,,,,,,,71742,,,59375,,85127,71 742.3 [59 375.2-85 127.0],,,EN,2025-05-08T18:30:00.000Z
NUTUNDERWEIGHTNUM,"Underweight numbers among children under 5 years of age (millions), model-based estimates",numeric,GLOBAL,Global,UN Region,142,Asia,Year,2005,false,Sex,Both sexes,SEX_BTSX,,,,,,,,,,89923,,,77564,,103560,89 922.8 [77 563.5-103 559.6],,,EN,2025-05-08T18:30:00.000Z
NUTUNDERWEIGHTPREV,"Underweight prevalence among children under 5 years of age (%), model-based estimates",numeric,GLOBAL,Global,UN Region,53,Australia and New Zealand,Year,2004,false,Sex,Both sexes,SEX_BTSX,,,,,,,,,,0.4,,,,,,0.4,,,EN,2025-05-08T18:30:00.000Z
NUTUNDERWEIGHTPREV,"Underweight prevalence among children under 5 years of age (%), model-based estimates",numeric,GLOBAL,Global,UN Region,21,Northern America,Year,2004,false,Sex,Both sexes,SEX_BTSX,,,,,,,,,,0.9,,,0.6,,1.1,0.9 [0.6-1.1],,,EN,2025-05-08T18:30:00.000Z
NUTUNDERWEIGHTPREV,"Underweight prevalence among children under 5 years of age (%), model-based estimates",numeric,GLOBAL,Global,UN Region,777,"Europe, Northern America, Australia and New Zealand",Year,2004,false,Sex,Both sexes,SEX_BTSX,,,,,,,,,,1.1,,,0.6,,1.7,1.1 [0.6-1.7],,,EN,2025-05-08T18:30:00.000Z
NUTUNDERWEIGHTPREV,"Underweight prevalence among children under 5 years of age (%), model-based estimates",numeric,GLOBAL,Global,UN Region,18,Southern Africa,Year,2004,false,Sex,Both sexes,SEX_BTSX,,,,,,,,,,11,,,8,,14.9,11.0 [8.0-14.9],,,EN,2025-05-08T18:30:00.000Z
NUTUNDERWEIGHTPREV,"Underweight prevalence among children under 5 years of age (%), model-based estimates",numeric,GLOBAL,Global,UN Region,753,Eastern Asia and South-eastern Asia,Year,2004,false,Sex,Both sexes,SEX_BTSX,,,,,,,,,,11.3,,,10.3,,12.4,11.3 [10.3-12.4],,,EN,2025-05-08T18:30:00.000Z
NUTUNDERWEIGHTPREV,"Underweight prevalence among children under 5 years of age (%), model-based estimates",numeric,GLOBAL,Global,UN Region,543,Oceania excluding Australia and New Zealand,Year,2004,false,Sex,Both sexes,SEX_BTSX,,,,,,,,,,17.3,,,10.6,,27,17.3 [10.6-27.0],,,EN,2025-05-08T18:30:00.000Z
NUTUNDERWEIGHTPREV,"Underweight prevalence among children under 5 years of age (%), model-based estimates",numeric,GLOBAL,Global,UN Region,2,Africa,Year,2004,false,Sex,Both sexes,SEX_BTSX,,,,,,,,,,18.4,,,16.6,,20.4,18.4 [16.6-20.4],,,EN,2025-05-08T18:30:00.000Z
NUTUNDERWEIGHTPREV,"Underweight prevalence among children under 5 years of age (%), model-based estimates",numeric,GLOBAL,Global,UN Region,17,Middle Africa,Year,2004,false,Sex,Both sexes,SEX_BTSX,,,,,,,,,,18.8,,,14,,24.7,18.8 [14.0-24.7],,,EN,2025-05-08T18:30:00.000Z
NUTUNDERWEIGHTPREV,"Underweight prevalence among children under 5 years of age (%), model-based estimates",numeric,GLOBAL,Global,UN Region,202,Sub-Saharan Africa,Year,2004,false,Sex,Both sexes,SEX_BTSX,,,,,,,,,,20.4,,,18.3,,22.5,20.4 [18.3-22.5],,,EN,2025-05-08T18:30:00.000Z
NUTUNDERWEIGHTPREV,"Underweight prevalence among children under 5 years of age (%), model-based estimates",numeric,GLOBAL,Global,UN Region,14,Eastern Africa,Year,2004,false,Sex,Both sexes,SEX_BTSX,,,,,,,,,,21.5,,,17.9,,25.5,21.5 [17.9-25.5],,,EN,2025-05-08T18:30:00.000Z
NUTUNDERWEIGHTPREV,"Underweight prevalence among children under 5 years of age (%), model-based estimates",numeric,GLOBAL,Global,UN Region,432,Landlocked developing countries (LLDCs),Year,2004,false,Sex,Both sexes,SEX_BTSX,,,,,,,,,,21.6,,,15.9,,28.6,21.6 [15.9-28.6],,,EN,2025-05-08T18:30:00.000Z
NUTUNDERWEIGHTPREV,"Underweight prevalence among children under 5 years of age (%), model-based estimates",numeric,GLOBAL,Global,UN Region,35,South-eastern Asia,Year,2004,false,Sex,Both sexes,SEX_BTSX,,,,,,,,,,22,,,19.5,,24.8,22.0 [19.5-24.8],,,EN,2025-05-08T18:30:00.000Z
NUTUNDERWEIGHTPREV,"Underweight prevalence among children under 5 years of age (%), model-based estimates",numeric,GLOBAL,Global,UN Region,142,Asia,Year,2004,false,Sex,Both sexes,SEX_BTSX,,,,,,,,,,24.7,,,21.5,,28.3,24.7 [21.5-28.3],,,EN,2025-05-08T18:30:00.000Z
NUTUNDERWEIGHTPREV,"Underweight prevalence among children under 5 years of age (%), model-based estimates",numeric,GLOBAL,Global,UN Region,199,Least Developed Countries (LDCs),Year,2004,false,Sex,Both sexes,SEX_BTSX,,,,,,,,,,29.1,,,24.4,,34.2,29.1 [24.4-34.2],,Based on December 2024 Classification,EN,2025-05-08T18:30:00.000Z
NUTUNDERWEIGHTPREV,"Underweight prevalence among children under 5 years of age (%), model-based estimates",numeric,GLOBAL,Global,UN Region,5,South America,Year,2004,false,Sex,Both sexes,SEX_BTSX,,,,,,,,,,3.9,,,2.6,,5.8,3.9 [2.6-5.8],,,EN,2025-05-08T18:30:00.000Z
NUTUNDERWEIGHTPREV,"Underweight prevalence among children under 5 years of age (%), model-based estimates",numeric,GLOBAL,Global,UN Region,62,Central Asia and Southern Asia,Year,2004,false,Sex,Both sexes,SEX_BTSX,,,,,,,,,,36.7,,,30.7,,43.1,36.7 [30.7-43.1],,,EN,2025-05-08T18:30:00.000Z
NUTUNDERWEIGHTPREV,"Underweight prevalence among children under 5 years of age (%), model-based estimates",numeric,GLOBAL,Global,UN Region,34,Southern Asia,Year,2004,false,Sex,Both sexes,SEX_BTSX,,,,,,,,,,37.6,,,31.3,,44.3,37.6 [31.3-44.3],,,EN,2025-05-08T18:30:00.000Z
NUTUNDERWEIGHTPREV,"Underweight prevalence among children under 5 years of age (%), model-based estimates",numeric,GLOBAL,Global,UN Region,419,Latin America and the Caribbean,Year,2004,false,Sex,Both sexes,SEX_BTSX,,,,,,,,,,4.8,,,3.6,,6.4,4.8 [3.6-6.4],,,EN,2025-05-08T18:30:00.000Z
NUTUNDERWEIGHTPREV,"Underweight prevalence among children under 5 years of age (%), model-based estimates",numeric,GLOBAL,Global,UN Region,30,Eastern Asia,Year,2004,false,Sex,Both sexes,SEX_BTSX,,,,,,,,,,4.9,,,4.3,,5.6,4.9 [4.3-5.6],,,EN,2025-05-08T18:30:00.000Z
NUTUNDERWEIGHTPREV,"Underweight prevalence among children under 5 years of age (%), model-based estimates",numeric,GLOBAL,Global,UN Region,29,Caribbean,Year,2004,false,Sex,Both sexes,SEX_BTSX,,,,,,,,,,5.2,,,2.9,,9.2,5.2 [2.9-9.2],,,EN,2025-05-08T18:30:00.000Z
NUTUNDERWEIGHTPREV,"Underweight prevalence among children under 5 years of age (%), model-based estimates",numeric,GLOBAL,Global,UN Region,13,Central America,Year,2004,false,Sex,Both sexes,SEX_BTSX,,,,,,,,,,6.5,,,4,,10.3,6.5 [4.0-10.3],,,EN,2025-05-08T18:30:00.000Z
NUTUNDERWEIGHTPREV,"Underweight prevalence among children under 5 years of age (%), model-based estimates",numeric,GLOBAL,Global,UN Region,143,Central Asia,Year,2004,false,Sex,Both sexes,SEX_BTSX,,,,,,,,,,6.9,,,4.8,,9.8,6.9 [4.8-9.8],,,EN,2025-05-08T18:30:00.000Z
NUTUNDERWEIGHTPREV,"Underweight prevalence among children under 5 years of age (%), model-based estimates",numeric,GLOBAL,Global,UN Region,15,Northern Africa,Year,2004,false,Sex,Both sexes,SEX_BTSX,,,,,,,,,,7.6,,,4.1,,13.6,7.6 [4.1-13.6],,,EN,2025-05-08T18:30:00.000Z
NUTUNDERWEIGHTPREV,"Underweight prevalence among children under 5 years of age (%), model-based estimates",numeric,GLOBAL,Global,UN Region,747,Western Asia and Northern Africa,Year,2004,false,Sex,Both sexes,SEX_BTSX,,,,,,,,,,8,,,5,,12.6,8.0 [5.0-12.6],,,EN,2025-05-08T18:30:00.000Z
NUTUNDERWEIGHTPREV,"Underweight prevalence among children under 5 years of age (%), model-based estimates",numeric,GLOBAL,Global,UN Region,145,Western Asia,Year,2004,false,Sex,Both sexes,SEX_BTSX,,,,,,,,,,8.4,,,4.1,,16.3,8.4 [4.1-16.3],,,EN,2025-05-08T18:30:00.000Z
NUTUNDERWEIGHTPREV,"Underweight prevalence among children under 5 years of age (%), model-based estimates",numeric,GLOBAL,Global,UN Region,722,Small Island Developing States (SIDS),Year,2004,false,Sex,Both sexes,SEX_BTSX,,,,,,,,,,9.1,,,5.4,,15.1,9.1 [5.4-15.1],,,EN,2025-05-08T18:30:00.000Z
NUTUNDERWEIGHTNUM,"Underweight numbers among children under 5 years of age (millions), model-based estimates",numeric,GLOBAL,Global,UN Region,11,Western Africa,Year,2004,false,Sex,Both sexes,SEX_BTSX,,,,,,,,,,10077,,,8780,,11509,10 076.5 [8779.7-11 508.7],,,EN,2025-05-08T18:30:00.000Z
NUTUNDERWEIGHTNUM,"Underweight numbers among children under 5 years of age (millions), model-based estimates",numeric,GLOBAL,Global,UN Region,13,Central America,Year,2004,false,Sex,Both sexes,SEX_BTSX,,,,,,,,,,1076,,,667.7,,1707,1075.9 [667.7-1707.2],,,EN,2025-05-08T18:30:00.000Z
NUTUNDERWEIGHTNUM,"Underweight numbers among children under 5 years of age (millions), model-based estimates",numeric,GLOBAL,Global,UN Region,14,Eastern Africa,Year,2004,false,Sex,Both sexes,SEX_BTSX,,,,,,,,,,11273,,,9404,,13397,11 272.5 [9403.9-13 397.0],,,EN,2025-05-08T18:30:00.000Z
NUTUNDERWEIGHTNUM,"Underweight numbers among children under 5 years of age (millions), model-based estimates",numeric,GLOBAL,Global,UN Region,35,South-eastern Asia,Year,2004,false,Sex,Both sexes,SEX_BTSX,,,,,,,,,,12253,,,10834,,13800,12 252.6 [10 834.0-13 799.8],,,EN,2025-05-08T18:30:00.000Z
NUTUNDERWEIGHTNUM,"Underweight numbers among children under 5 years of age (millions), model-based estimates",numeric,GLOBAL,Global,UN Region,432,Landlocked developing countries (LLDCs),Year,2004,false,Sex,Both sexes,SEX_BTSX,,,,,,,,,,12770,,,9421,,16905,12 769.9 [9421.0-16 904.8],,,EN,2025-05-08T18:30:00.000Z
NUTUNDERWEIGHTNUM,"Underweight numbers among children under 5 years of age (millions), model-based estimates",numeric,GLOBAL,Global,UN Region,5,South America,Year,2004,false,Sex,Both sexes,SEX_BTSX,,,,,,,,,,1368,,,914,,2035,1368.4 [914.0-2035.1],,,EN,2025-05-08T18:30:00.000Z
