Country Name,Country Code,Year,Value
United Kingdom,GBR,2021,3.2
United States,USA,2021,3.6
Uruguay,URY,2021,6.5
Uzbekistan,UZB,2021,7.4
Vanuatu,VUT,2021,29.5
Venezuela,VEN,2021,11.2
Vietnam,VNM,2021,20.0
Yemen,YEM,2021,45.8
Zambia,ZMB,2021,31.6
Zimbabwe,ZWE,2021,23.3
