Country Name,Country Code,Year,Value
Saint Vincent and the Grenadines,VCT,2002,
Samoa,WSM,2002,5.4
San Marino,SMR,2002,
Sao Tome and Principe,STP,2002,29.6
Saudi Arabia,SAU,2002,11.1
Senegal,SEN,2002,23.3
Serbia,SRB,2002,8.7
Seychelles,SYC,2002,10.0
Sierra Leone,SLE,2002,38.8
Singapore,SGP,2002,4.3
Slovakia,SVK,2002,
Slovenia,SVN,2002,
Solomon Islands,SLB,2002,31.7
Somalia,SOM,2002,33.7
South Africa,ZAF,2002,26.3
South Korea,KOR,2002,2.5
South Sudan,SSD,2002,38.0
Spain,ESP,2002,
Sri Lanka,LKA,2002,19.6
Sudan,SDN,2002,38.2
Suriname,SUR,2002,12.6
Sweden,SWE,2002,
Switzerland,CHE,2002,
Syria,SYR,2002,29.1
Tajikistan,TJK,2002,40.3
Tanzania,TZA,2002,46.5
Thailand,THA,2002,16.1
Timor-Leste,TLS,2002,55.8
Togo,TGO,2002,30.9
Tonga,TON,2002,12.9
Trinidad and Tobago,TTO,2002,5.9
Tunisia,TUN,2002,11.9
Turkey,TUR,2002,16.7
Turkmenistan,TKM,2002,25.1
Tuvalu,TUV,2002,11.8
Uganda,UGA,2002,43.1
Ukraine,UKR,2002,22.4
United Arab Emirates,ARE,2002,
United Kingdom,GBR,2002,3.5
United States,USA,2002,2.9
Uruguay,URY,2002,15.2
Uzbekistan,UZB,2002,25.7
Vanuatu,VUT,2002,24.4
Venezuela,VEN,2002,17.3
Vietnam,VNM,2002,37.8
Yemen,YEM,2002,55.3
Zambia,ZMB,2002,51.8
Zimbabwe,ZWE,2002,33.7
