Country Name,Country Code,Year,Value
Panama,PAN,2015,18.4
Papua New Guinea,PNG,2015,47.8
Paraguay,PRY,2015,6.9
Peru,PER,2015,14.9
Philippines,PHL,2015,30.8
Poland,POL,2015,1.5
Portugal,PRT,2015,3.6
Qatar,QAT,2015,6.3
Romania,ROU,2015,8.1
Russia,RUS,2015,
Rwanda,RWA,2015,37.0
Saint Kitts and Nevis,KNA,2015,
Saint Lucia,LCA,2015,2.4
Saint Vincent and the Grenadines,VCT,2015,
Samoa,WSM,2015,5.6
San Marino,SMR,2015,
Sao Tome and Principe,STP,2015,15.7
Saudi Arabia,SAU,2015,12.3
Senegal,SEN,2015,18.2
Serbia,SRB,2015,5.6
Seychelles,SYC,2015,7.4
Sierra Leone,SLE,2015,30.9
Singapore,SGP,2015,3.0
Slovakia,SVK,2015,
Slovenia,SVN,2015,
Solomon Islands,SLB,2015,30.9
Somalia,SOM,2015,27.7
South Africa,ZAF,2015,22.2
South Korea,KOR,2015,1.8
South Sudan,SSD,2015,30.6
Spain,ESP,2015,
Sri Lanka,LKA,2015,14.0
Sudan,SDN,2015,35.5
Suriname,SUR,2015,8.2
Sweden,SWE,2015,
Switzerland,CHE,2015,
Syria,SYR,2015,27.4
Tajikistan,TJK,2015,21.4
Tanzania,TZA,2015,34.9
Thailand,THA,2015,13.0
Timor-Leste,TLS,2015,50.0
Togo,TGO,2015,25.4
Tonga,TON,2015,5.0
Trinidad and Tobago,TTO,2015,8.5
Tunisia,TUN,2015,8.7
Turkey,TUR,2015,7.6
Turkmenistan,TKM,2015,10.4
Tuvalu,TUV,2015,7.1
Uganda,UGA,2015,29.9
Ukraine,UKR,2015,16.3
United Arab Emirates,ARE,2015,
United Kingdom,GBR,2015,2.9
United States,USA,2015,2.8
Uruguay,URY,2015,8.1
Uzbekistan,UZB,2015,10.7
Vanuatu,VUT,2015,28.0
Venezuela,VEN,2015,11.5
Vietnam,VNM,2015,23.5
Yemen,YEM,2015,47.0
Zambia,ZMB,2015,37.7
Zimbabwe,ZWE,2015,27.3
