Country Name,Country Code,Year,Value
Guatemala,GTM,2008,50.7
Guinea,GIN,2008,35.5
Guinea-Bissau,GNB,2008,29.6
Guyana,GUY,2008,17.3
Haiti,HTI,2008,25.3
Honduras,HND,2008,27.0
Hungary,HUN,2008,
Iceland,ISL,2008,
India,IND,2008,45.8
Indonesia,IDN,2008,38.7
Iran,IRN,2008,6.9
Iraq,IRQ,2008,25.0
Ireland,IRL,2008,3.0
Israel,ISR,2008,
Italy,ITA,2008,
Jamaica,JAM,2008,6.2
Japan,JPN,2008,6.9
Jordan,JOR,2008,8.8
Kazakhstan,KAZ,2008,14.3
Kenya,KEN,2008,34.6
Kiribati,KIR,2008,17.9
Kuwait,KWT,2008,4.8
Kyrgyzstan,KGZ,2008,19.6
Laos,LAO,2008,45.1
Latvia,LVA,2008,2.4
Lebanon,LBN,2008,15.4
Lesotho,LSO,2008,40.5
Liberia,LBR,2008,38.6
Libya,LBY,2008,29.0
Liechtenstein,LIE,2008,
Lithuania,LTU,2008,2.2
Luxembourg,LUX,2008,
Madagascar,MDG,2008,52.0
Malawi,MWI,2008,50.1
Malaysia,MYS,2008,18.0
Maldives,MDV,2008,20.8
Mali,MLI,2008,33.4
Malta,MLT,2008,5.4
Marshall Islands,MHL,2008,40.0
Mauritania,MRT,2008,28.6
Mauritius,MUS,2008,9.1
Mexico,MEX,2008,15.3
Micronesia,FSM,2008,
Moldova,MDA,2008,8.4
Monaco,MCO,2008,
Mongolia,MNG,2008,18.0
Montenegro,MNE,2008,8.7
Morocco,MAR,2008,18.0
Mozambique,MOZ,2008,44.8
Myanmar,MMR,2008,35.5
Namibia,NAM,2008,27.7
Nauru,NRU,2008,23.6
Nepal,NPL,2008,46.0
Netherlands,NLD,2008,1.5
New Zealand,NZL,2008,
Nicaragua,NIC,2008,
Niger,NER,2008,47.5
Nigeria,NGA,2008,39.3
North Korea,PRK,2008,33.8
North Macedonia,MKD,2008,7.7
Norway,NOR,2008,
Oman,OMN,2008,11.7
Pakistan,PAK,2008,45.3
Palau,PLW,2008,
Palestine,PSE,2008,11.3
Panama,PAN,2008,21.6
Papua New Guinea,PNG,2008,46.4
Paraguay,PRY,2008,13.9
Peru,PER,2008,24.1
Philippines,PHL,2008,33.4
Poland,POL,2008,2.5
Portugal,PRT,2008,4.3
Qatar,QAT,2008,7.0
Romania,ROU,2008,10.6
Russia,RUS,2008,
Rwanda,RWA,2008,46.8
Saint Kitts and Nevis,KNA,2008,
Saint Lucia,LCA,2008,2.5
Saint Vincent and the Grenadines,VCT,2008,
Samoa,WSM,2008,4.8
San Marino,SMR,2008,
Sao Tome and Principe,STP,2008,22.9
Saudi Arabia,SAU,2008,12.5
Senegal,SEN,2008,19.7
Serbia,SRB,2008,7.4
Seychelles,SYC,2008,8.6
Sierra Leone,SLE,2008,36.7
Singapore,SGP,2008,3.7
Slovakia,SVK,2008,
Slovenia,SVN,2008,
Solomon Islands,SLB,2008,33.2
Somalia,SOM,2008,32.2
South Africa,ZAF,2008,24.5
South Korea,KOR,2008,2.1
South Sudan,SSD,2008,33.7
Spain,ESP,2008,
Sri Lanka,LKA,2008,18.2
Sudan,SDN,2008,37.3
Suriname,SUR,2008,9.8
Sweden,SWE,2008,
Switzerland,CHE,2008,
Syria,SYR,2008,28.6
Tajikistan,TJK,2008,32.0
Tanzania,TZA,2008,41.8
Thailand,THA,2008,15.9
Timor-Leste,TLS,2008,56.3
Togo,TGO,2008,28.5
Tonga,TON,2008,9.3
Trinidad and Tobago,TTO,2008,7.9
Tunisia,TUN,2008,10.0
Turkey,TUR,2008,13.0
Turkmenistan,TKM,2008,16.7
Tuvalu,TUV,2008,9.4
Uganda,UGA,2008,38.3
Ukraine,UKR,2008,19.2
United Arab Emirates,ARE,2008,
United Kingdom,GBR,2008,3.1
United States,USA,2008,2.5
Uruguay,URY,2008,11.1
Uzbekistan,UZB,2008,17.8
Vanuatu,VUT,2008,26.4
Venezuela,VEN,2008,14.7
Vietnam,VNM,2008,29.6
Yemen,YEM,2008,52.2
Zambia,ZMB,2008,46.4
Zimbabwe,ZWE,2008,33.9
