Country Name,Country Code,Year,People using basic drinking water services (% of population)
Togo,TGO,2013,58.26329497
Tonga,TON,2013,98.80192441
Trinidad and Tobago,TTO,2013,97.82815054
Tunisia,TUN,2013,92.13051684
Turkmenistan,TKM,2013,95.92095383
Tuvalu,TUV,2013,98.91861706
Uganda,UGA,2013,44.91407727
Ukraine,UKR,2013,93.75842448
United Arab Emirates,ARE,2013,99.88041138
United Kingdom,GBR,2013,100
United States,USA,2013,99.26488959
Uruguay,URY,2013,98.84757293
Uzbekistan,UZB,2013,93.21602149
Vanuatu,VUT,2013,86.42004526
Vatican City,VAT,2013,
Venezuela,VEN,2013,94.92546473
Vietnam,VNM,2013,90.93164414
Yemen,YEM,2013,56.6085663
Zambia,ZMB,2013,61.50689445
Zimbabwe,ZWE,2013,67.46755677
